"","start.min","start.sec","common_name","confidence","ARU.ID","Date"
"13687",6,21,"Black-headed Grosbeak",0.478278458118439,"SMM08",2023-06-16
"13688",6,39,"Black-headed Grosbeak",0.374433517456055,"SMM08",2023-06-16
"13689",6,57,"Black-headed Grosbeak",0.44676810503006,"SMM08",2023-06-16
"13690",7,9,"Black-headed Grosbeak",0.546212911605835,"SMM08",2023-06-16
"13691",7,57,"Black-headed Grosbeak",0.334367781877518,"SMM08",2023-06-16
"13692",8,0,"Black-headed Grosbeak",0.375622063875198,"SMM08",2023-06-16
"13693",8,6,"Black-headed Grosbeak",0.568396031856537,"SMM08",2023-06-16
"13694",8,21,"Black-headed Grosbeak",0.34578800201416,"SMM08",2023-06-16
"13695",8,39,"Black-headed Grosbeak",0.537032663822174,"SMM08",2023-06-16
"13696",9,0,"Black-headed Grosbeak",0.337583780288696,"SMM08",2023-06-16
"13697",9,12,"Black-headed Grosbeak",0.535101890563965,"SMM08",2023-06-16
"13698",9,33,"Black-headed Grosbeak",0.33812615275383,"SMM08",2023-06-16
"13699",9,51,"Black-headed Grosbeak",0.596486866474152,"SMM08",2023-06-16
"13700",10,0,"Black-headed Grosbeak",0.310532957315445,"SMM08",2023-06-16
"13701",10,3,"Black-headed Grosbeak",0.446519255638123,"SMM08",2023-06-16
"13702",10,42,"Black-headed Grosbeak",0.665765106678009,"SMM08",2023-06-16
"13703",11,6,"Black-headed Grosbeak",0.381845355033875,"SMM08",2023-06-16
"13704",11,9,"Black-headed Grosbeak",0.416675806045532,"SMM08",2023-06-16
"13705",11,45,"Black-headed Grosbeak",0.507556736469269,"SMM08",2023-06-16
"13706",23,15,"Hammond's Flycatcher",0.421411633491516,"SMM08",2023-06-16
"13707",26,18,"Cassin's Finch",0.343765646219254,"SMM08",2023-06-16
"13708",40,39,"Hermit Thrush",0.365779995918274,"SMM08",2023-06-16
"13709",44,54,"Hermit Thrush",0.676102995872498,"SMM08",2023-06-16
"13710",46,21,"Hermit Thrush",0.375476002693176,"SMM08",2023-06-16
"13711",47,9,"Hermit Thrush",0.335519105195999,"SMM08",2023-06-16
"13712",48,24,"Hermit Thrush",0.337661653757095,"SMM08",2023-06-16
"13713",49,15,"Northern Flicker",0.562352895736694,"SMM08",2023-06-16
"13714",49,18,"Northern Flicker",0.59237140417099,"SMM08",2023-06-16
"13715",49,24,"Hermit Thrush",0.641226589679718,"SMM08",2023-06-16
"13716",51,36,"Northern Flicker",0.355903625488281,"SMM08",2023-06-16
"13717",51,51,"Hermit Thrush",0.538141071796417,"SMM08",2023-06-16
"13718",53,9,"Hammond's Flycatcher",0.485361188650131,"SMM08",2023-06-16
"13719",53,24,"Hammond's Flycatcher",0.797270119190216,"SMM08",2023-06-16
"13720",53,24,"Dusky Flycatcher",0.360625654459,"SMM08",2023-06-16
"13721",53,30,"Hammond's Flycatcher",0.55423104763031,"SMM08",2023-06-16
"13722",53,33,"Hammond's Flycatcher",0.405212461948395,"SMM08",2023-06-16
"13723",53,36,"Hammond's Flycatcher",0.440868139266968,"SMM08",2023-06-16
"13724",59,18,"Hammond's Flycatcher",0.539964318275452,"SMM08",2023-06-16
"13725",59,21,"Hammond's Flycatcher",0.339515298604965,"SMM08",2023-06-16
"13726",0,0,"Black-headed Grosbeak",0.481903821229935,"SMM08",2023-06-17
"13727",0,9,"Black-headed Grosbeak",0.55777382850647,"SMM08",2023-06-17
"13728",0,27,"Black-headed Grosbeak",0.501017093658447,"SMM08",2023-06-17
"13729",0,45,"Black-headed Grosbeak",0.54658716917038,"SMM08",2023-06-17
"13730",5,0,"Black-headed Grosbeak",0.308250725269318,"SMM08",2023-06-17
"13731",8,3,"Black-headed Grosbeak",0.468317985534668,"SMM08",2023-06-17
"13732",8,9,"Black-headed Grosbeak",0.70869767665863,"SMM08",2023-06-17
"13733",9,3,"Black-headed Grosbeak",0.323716759681702,"SMM08",2023-06-17
"13734",10,12,"Black-headed Grosbeak",0.607542514801025,"SMM08",2023-06-17
"13735",10,21,"Black-headed Grosbeak",0.478331863880157,"SMM08",2023-06-17
"13736",10,45,"Black-headed Grosbeak",0.451081901788712,"SMM08",2023-06-17
"13737",10,48,"Black-headed Grosbeak",0.4192014336586,"SMM08",2023-06-17
"13738",10,54,"Black-headed Grosbeak",0.508740246295929,"SMM08",2023-06-17
"13739",10,57,"Black-headed Grosbeak",0.563637971878052,"SMM08",2023-06-17
"13740",11,0,"Black-headed Grosbeak",0.67267119884491,"SMM08",2023-06-17
"13741",11,21,"Black-headed Grosbeak",0.314665615558624,"SMM08",2023-06-17
"13742",11,24,"Black-headed Grosbeak",0.59101015329361,"SMM08",2023-06-17
"13743",11,36,"Black-headed Grosbeak",0.437314748764038,"SMM08",2023-06-17
"13744",11,39,"Black-headed Grosbeak",0.483591914176941,"SMM08",2023-06-17
"13745",11,51,"Black-headed Grosbeak",0.441092044115067,"SMM08",2023-06-17
"13746",12,6,"Black-headed Grosbeak",0.347936123609543,"SMM08",2023-06-17
"13747",12,9,"Black-headed Grosbeak",0.647581160068512,"SMM08",2023-06-17
"13748",12,12,"Black-headed Grosbeak",0.596273601055145,"SMM08",2023-06-17
"13749",12,18,"Black-headed Grosbeak",0.545157372951508,"SMM08",2023-06-17
"13750",12,30,"Black-headed Grosbeak",0.747620642185211,"SMM08",2023-06-17
"13751",12,33,"Black-headed Grosbeak",0.367907255887985,"SMM08",2023-06-17
"13752",12,42,"Black-headed Grosbeak",0.452030777931213,"SMM08",2023-06-17
"13753",13,48,"Black-headed Grosbeak",0.574999094009399,"SMM08",2023-06-17
"13754",14,9,"Black-headed Grosbeak",0.512681126594543,"SMM08",2023-06-17
"13755",25,3,"Hermit Thrush",0.37766495347023,"SMM08",2023-06-17
"13756",32,45,"American Robin",0.394424438476562,"SMM08",2023-06-17
"13757",35,15,"Hermit Thrush",0.426229447126389,"SMM08",2023-06-17
"13758",40,39,"Hermit Thrush",0.464513838291168,"SMM08",2023-06-17
"13759",51,9,"Wild Turkey",0.484720408916473,"SMM08",2023-06-17
"13760",53,3,"Hermit Thrush",0.526649117469788,"SMM08",2023-06-17
"13761",53,33,"Hermit Thrush",0.402886211872101,"SMM08",2023-06-17
"13762",53,42,"Hermit Thrush",0.302830696105957,"SMM08",2023-06-17
"13763",54,21,"Hermit Thrush",0.587767958641052,"SMM08",2023-06-17
"13764",54,30,"Hermit Thrush",0.688906908035278,"SMM08",2023-06-17
"13765",55,36,"Hermit Thrush",0.47844535112381,"SMM08",2023-06-17
"13766",57,15,"Hermit Thrush",0.363401621580124,"SMM08",2023-06-17
"13767",57,27,"Hermit Thrush",0.442124664783478,"SMM08",2023-06-17
"13768",59,51,"Red-naped Sapsucker",0.326950967311859,"SMM08",2023-06-17
"13769",0,6,"Black-headed Grosbeak",0.503730595111847,"SMM08",2023-06-18
"13770",0,9,"Black-headed Grosbeak",0.594627261161804,"SMM08",2023-06-18
"13771",0,54,"Black-headed Grosbeak",0.66245973110199,"SMM08",2023-06-18
"13772",1,3,"Black-headed Grosbeak",0.588191390037537,"SMM08",2023-06-18
"13773",1,6,"Black-headed Grosbeak",0.37297648191452,"SMM08",2023-06-18
"13774",1,18,"Black-headed Grosbeak",0.328972637653351,"SMM08",2023-06-18
"13775",1,24,"Black-headed Grosbeak",0.345319300889969,"SMM08",2023-06-18
"13776",2,45,"Black-headed Grosbeak",0.43348690867424,"SMM08",2023-06-18
"13777",2,48,"Black-headed Grosbeak",0.341525226831436,"SMM08",2023-06-18
"13778",3,21,"Black-headed Grosbeak",0.788259088993073,"SMM08",2023-06-18
"13779",3,33,"Black-headed Grosbeak",0.303799778223038,"SMM08",2023-06-18
"13780",3,36,"Black-headed Grosbeak",0.332410275936127,"SMM08",2023-06-18
"13781",3,39,"Black-headed Grosbeak",0.311503559350967,"SMM08",2023-06-18
"13782",3,48,"Black-headed Grosbeak",0.713079869747162,"SMM08",2023-06-18
"13783",3,54,"Black-headed Grosbeak",0.595633864402771,"SMM08",2023-06-18
"13784",4,42,"Black-headed Grosbeak",0.496818602085114,"SMM08",2023-06-18
"13785",4,48,"Black-headed Grosbeak",0.420305222272873,"SMM08",2023-06-18
"13786",5,9,"Black-headed Grosbeak",0.848101913928986,"SMM08",2023-06-18
"13787",5,21,"Black-headed Grosbeak",0.620842814445496,"SMM08",2023-06-18
"13788",5,42,"Black-headed Grosbeak",0.691052854061127,"SMM08",2023-06-18
"13789",5,54,"Black-headed Grosbeak",0.838939249515533,"SMM08",2023-06-18
"13790",6,0,"Black-headed Grosbeak",0.511801242828369,"SMM08",2023-06-18
"13791",6,18,"Black-headed Grosbeak",0.625241041183472,"SMM08",2023-06-18
"13792",6,21,"Black-headed Grosbeak",0.667930245399475,"SMM08",2023-06-18
"13793",6,45,"Black-headed Grosbeak",0.300178974866867,"SMM08",2023-06-18
"13794",7,3,"Black-headed Grosbeak",0.406062185764313,"SMM08",2023-06-18
"13795",7,9,"Black-headed Grosbeak",0.383181720972061,"SMM08",2023-06-18
"13796",8,15,"Black-headed Grosbeak",0.776618897914886,"SMM08",2023-06-18
"13797",8,27,"Black-headed Grosbeak",0.343894511461258,"SMM08",2023-06-18
"13798",8,33,"Black-headed Grosbeak",0.592248022556305,"SMM08",2023-06-18
"13799",9,15,"Black-headed Grosbeak",0.540215492248535,"SMM08",2023-06-18
"13800",9,18,"Black-headed Grosbeak",0.660264134407043,"SMM08",2023-06-18
"13801",9,33,"Black-headed Grosbeak",0.568935871124268,"SMM08",2023-06-18
"13802",9,42,"Black-headed Grosbeak",0.554017305374146,"SMM08",2023-06-18
"13803",9,51,"Black-headed Grosbeak",0.656398117542267,"SMM08",2023-06-18
"13804",10,0,"Black-headed Grosbeak",0.667431056499481,"SMM08",2023-06-18
"13805",10,3,"Black-headed Grosbeak",0.319305300712585,"SMM08",2023-06-18
"13806",10,6,"Black-headed Grosbeak",0.486221134662628,"SMM08",2023-06-18
"13807",10,9,"Black-headed Grosbeak",0.385157555341721,"SMM08",2023-06-18
"13808",10,21,"Black-headed Grosbeak",0.552373766899109,"SMM08",2023-06-18
"13809",10,24,"Black-headed Grosbeak",0.861701130867004,"SMM08",2023-06-18
"13810",10,30,"Black-headed Grosbeak",0.826200544834137,"SMM08",2023-06-18
"13811",11,6,"Black-headed Grosbeak",0.552080631256104,"SMM08",2023-06-18
"13812",11,9,"Black-headed Grosbeak",0.505174040794373,"SMM08",2023-06-18
"13813",11,12,"Black-headed Grosbeak",0.559045970439911,"SMM08",2023-06-18
"13814",11,18,"Black-headed Grosbeak",0.823644280433655,"SMM08",2023-06-18
"13815",11,24,"Black-headed Grosbeak",0.35697016119957,"SMM08",2023-06-18
"13816",11,27,"Black-headed Grosbeak",0.640978634357452,"SMM08",2023-06-18
"13817",11,36,"Black-headed Grosbeak",0.582467973232269,"SMM08",2023-06-18
"13818",11,42,"Black-headed Grosbeak",0.344806373119354,"SMM08",2023-06-18
"13819",12,30,"Black-headed Grosbeak",0.674138903617859,"SMM08",2023-06-18
"13820",12,42,"Black-headed Grosbeak",0.515344500541687,"SMM08",2023-06-18
"13821",12,45,"Black-headed Grosbeak",0.763011038303375,"SMM08",2023-06-18
"13822",13,6,"Black-headed Grosbeak",0.629029035568237,"SMM08",2023-06-18
"13823",13,9,"Black-headed Grosbeak",0.689640998840332,"SMM08",2023-06-18
"13824",13,15,"Black-headed Grosbeak",0.395234882831573,"SMM08",2023-06-18
"13825",13,21,"Black-headed Grosbeak",0.821749210357666,"SMM08",2023-06-18
"13826",13,39,"Black-headed Grosbeak",0.322900921106339,"SMM08",2023-06-18
"13827",13,48,"Black-headed Grosbeak",0.829186499118805,"SMM08",2023-06-18
"13828",13,57,"Black-headed Grosbeak",0.325373947620392,"SMM08",2023-06-18
"13829",14,3,"Black-headed Grosbeak",0.768145561218262,"SMM08",2023-06-18
"13830",14,21,"Black-headed Grosbeak",0.322390764951706,"SMM08",2023-06-18
"13831",14,36,"Black-headed Grosbeak",0.619710743427277,"SMM08",2023-06-18
"13832",14,45,"Black-headed Grosbeak",0.836780488491058,"SMM08",2023-06-18
"13833",14,57,"Black-headed Grosbeak",0.55162525177002,"SMM08",2023-06-18
"13834",23,6,"Red-naped Sapsucker",0.424891024827957,"SMM08",2023-06-18
"13835",31,33,"Western Tanager",0.35563138127327,"SMM08",2023-06-18
"13836",35,39,"Hermit Thrush",0.577759504318237,"SMM08",2023-06-18
"13837",36,15,"Red-naped Sapsucker",0.330198884010315,"SMM08",2023-06-18
"13838",37,51,"Hermit Thrush",0.315886229276657,"SMM08",2023-06-18
"13839",38,27,"Warbling Vireo",0.397733002901077,"SMM08",2023-06-18
"13840",39,36,"Hermit Thrush",0.359216213226318,"SMM08",2023-06-18
"13841",40,33,"Hermit Thrush",0.349027276039124,"SMM08",2023-06-18
"13842",43,57,"Warbling Vireo",0.302670896053314,"SMM08",2023-06-18
"13843",44,6,"Hermit Thrush",0.378477066755295,"SMM08",2023-06-18
"13844",44,30,"Hermit Thrush",0.418050110340118,"SMM08",2023-06-18
"13845",45,21,"Hermit Thrush",0.306759804487228,"SMM08",2023-06-18
"13846",47,18,"Hermit Thrush",0.35557097196579,"SMM08",2023-06-18
"13847",50,0,"Olive-sided Flycatcher",0.337102323770523,"SMM08",2023-06-18
"13848",54,3,"Warbling Vireo",0.338574379682541,"SMM08",2023-06-18
"13849",54,24,"Warbling Vireo",0.623346984386444,"SMM08",2023-06-18
"13850",57,33,"Hermit Thrush",0.467073261737823,"SMM08",2023-06-18
"13851",57,42,"Hermit Thrush",0.474453747272491,"SMM08",2023-06-18
"13852",59,15,"Hermit Thrush",0.633089661598206,"SMM08",2023-06-18
"13853",59,51,"Hermit Thrush",0.759017109870911,"SMM08",2023-06-18
"13854",8,18,"Black-headed Grosbeak",0.369456946849823,"SMM08",2023-06-19
"13855",8,30,"Black-headed Grosbeak",0.684148669242859,"SMM08",2023-06-19
"13856",8,33,"Black-headed Grosbeak",0.618694424629211,"SMM08",2023-06-19
"13857",8,45,"Black-headed Grosbeak",0.786598026752472,"SMM08",2023-06-19
"13858",10,12,"Black-headed Grosbeak",0.340947687625885,"SMM08",2023-06-19
"13859",10,45,"Black-headed Grosbeak",0.789241433143616,"SMM08",2023-06-19
"13860",11,21,"Black-headed Grosbeak",0.634899318218231,"SMM08",2023-06-19
"13861",11,33,"Black-headed Grosbeak",0.637942492961884,"SMM08",2023-06-19
"13862",11,57,"Black-headed Grosbeak",0.478813618421555,"SMM08",2023-06-19
"13863",12,6,"Black-headed Grosbeak",0.330839276313782,"SMM08",2023-06-19
"13864",12,12,"Black-headed Grosbeak",0.37366384267807,"SMM08",2023-06-19
"13865",12,33,"Black-headed Grosbeak",0.325807005167007,"SMM08",2023-06-19
"13866",13,21,"Black-headed Grosbeak",0.534075260162354,"SMM08",2023-06-19
"13867",15,6,"Black-headed Grosbeak",0.360202789306641,"SMM08",2023-06-19
"13868",38,3,"Western Tanager",0.387698382139206,"SMM08",2023-06-19
"13869",5,9,"Black-headed Grosbeak",0.342129528522491,"SMM08",2023-06-20
"13870",5,18,"Black-headed Grosbeak",0.534893453121185,"SMM08",2023-06-20
"13871",5,24,"Black-headed Grosbeak",0.429855197668076,"SMM08",2023-06-20
"13872",5,42,"Black-headed Grosbeak",0.72468101978302,"SMM08",2023-06-20
"13873",5,45,"Black-headed Grosbeak",0.856691300868988,"SMM08",2023-06-20
"13874",5,51,"Black-headed Grosbeak",0.804556846618652,"SMM08",2023-06-20
"13875",6,0,"Black-headed Grosbeak",0.652085304260254,"SMM08",2023-06-20
"13876",6,12,"Black-headed Grosbeak",0.308060139417648,"SMM08",2023-06-20
"13877",6,15,"Black-headed Grosbeak",0.577836334705353,"SMM08",2023-06-20
"13878",6,30,"Black-headed Grosbeak",0.399449318647385,"SMM08",2023-06-20
"13879",7,0,"Black-headed Grosbeak",0.451425582170486,"SMM08",2023-06-20
"13880",7,6,"Black-headed Grosbeak",0.307954788208008,"SMM08",2023-06-20
"13881",8,12,"Black-headed Grosbeak",0.610270440578461,"SMM08",2023-06-20
"13882",8,24,"Black-headed Grosbeak",0.30280128121376,"SMM08",2023-06-20
"13883",8,33,"Black-headed Grosbeak",0.640087902545929,"SMM08",2023-06-20
"13884",8,51,"Black-headed Grosbeak",0.598197102546692,"SMM08",2023-06-20
"13885",9,30,"Black-headed Grosbeak",0.471298217773438,"SMM08",2023-06-20
"13886",10,18,"Black-headed Grosbeak",0.505697965621948,"SMM08",2023-06-20
"13887",10,21,"Black-headed Grosbeak",0.463272154331207,"SMM08",2023-06-20
"13888",11,51,"Black-headed Grosbeak",0.333853989839554,"SMM08",2023-06-20
"13889",13,0,"Black-headed Grosbeak",0.316046297550201,"SMM08",2023-06-20
"13890",13,6,"Black-headed Grosbeak",0.320821702480316,"SMM08",2023-06-20
"13891",13,9,"Black-headed Grosbeak",0.339510440826416,"SMM08",2023-06-20
"13892",13,48,"Black-headed Grosbeak",0.569720268249512,"SMM08",2023-06-20
"13893",13,54,"Black-headed Grosbeak",0.611187398433685,"SMM08",2023-06-20
"13894",14,21,"Black-headed Grosbeak",0.314927279949188,"SMM08",2023-06-20
"13895",14,24,"Black-headed Grosbeak",0.580232679843903,"SMM08",2023-06-20
"13896",14,27,"Black-headed Grosbeak",0.314714521169662,"SMM08",2023-06-20
"13897",14,36,"Black-headed Grosbeak",0.362652391195297,"SMM08",2023-06-20
"13898",14,54,"Black-headed Grosbeak",0.90401166677475,"SMM08",2023-06-20
"13899",15,9,"Black-headed Grosbeak",0.702575325965881,"SMM08",2023-06-20
"13900",15,12,"Black-headed Grosbeak",0.451420694589615,"SMM08",2023-06-20
"13901",15,30,"Black-headed Grosbeak",0.321197003126144,"SMM08",2023-06-20
"13902",15,39,"Black-headed Grosbeak",0.302013427019119,"SMM08",2023-06-20
"13903",15,48,"Black-headed Grosbeak",0.32654681801796,"SMM08",2023-06-20
"13904",15,57,"Black-headed Grosbeak",0.306410044431686,"SMM08",2023-06-20
"13905",16,9,"Black-headed Grosbeak",0.753052890300751,"SMM08",2023-06-20
"13906",16,21,"Black-headed Grosbeak",0.637879967689514,"SMM08",2023-06-20
"13907",16,48,"Black-headed Grosbeak",0.450725048780441,"SMM08",2023-06-20
"13908",17,0,"Black-headed Grosbeak",0.478945344686508,"SMM08",2023-06-20
"13909",17,6,"Black-headed Grosbeak",0.334511399269104,"SMM08",2023-06-20
"13910",17,9,"Black-headed Grosbeak",0.452578514814377,"SMM08",2023-06-20
"13911",17,48,"Black-headed Grosbeak",0.469554722309113,"SMM08",2023-06-20
"13912",18,9,"Black-headed Grosbeak",0.502645134925842,"SMM08",2023-06-20
"13913",18,12,"Black-headed Grosbeak",0.507267773151398,"SMM08",2023-06-20
"13914",18,18,"Black-headed Grosbeak",0.533216536045074,"SMM08",2023-06-20
"13915",18,27,"Black-headed Grosbeak",0.429016530513763,"SMM08",2023-06-20
"13916",18,42,"Black-headed Grosbeak",0.368048876523972,"SMM08",2023-06-20
"13917",18,45,"Black-headed Grosbeak",0.708147406578064,"SMM08",2023-06-20
"13918",18,54,"Black-headed Grosbeak",0.686668455600739,"SMM08",2023-06-20
"13919",18,57,"Black-headed Grosbeak",0.688832581043243,"SMM08",2023-06-20
"13920",19,6,"Black-headed Grosbeak",0.475213408470154,"SMM08",2023-06-20
"13921",19,12,"Black-headed Grosbeak",0.54429042339325,"SMM08",2023-06-20
"13922",19,45,"Black-headed Grosbeak",0.592292606830597,"SMM08",2023-06-20
"13923",19,54,"Black-headed Grosbeak",0.581434845924377,"SMM08",2023-06-20
"13924",20,6,"Black-headed Grosbeak",0.544889032840729,"SMM08",2023-06-20
"13925",20,12,"Black-headed Grosbeak",0.492549359798431,"SMM08",2023-06-20
"13926",20,15,"Black-headed Grosbeak",0.543719291687012,"SMM08",2023-06-20
"13927",21,3,"Black-headed Grosbeak",0.43669331073761,"SMM08",2023-06-20
"13928",21,6,"Black-headed Grosbeak",0.388845384120941,"SMM08",2023-06-20
"13929",21,9,"Black-headed Grosbeak",0.640302419662476,"SMM08",2023-06-20
"13930",21,18,"Black-headed Grosbeak",0.553667545318604,"SMM08",2023-06-20
"13931",21,36,"Black-headed Grosbeak",0.734110176563263,"SMM08",2023-06-20
"13932",23,18,"Black-headed Grosbeak",0.386089146137238,"SMM08",2023-06-20
"13933",23,33,"Black-headed Grosbeak",0.365751802921295,"SMM08",2023-06-20
"13934",23,51,"Black-headed Grosbeak",0.495257377624512,"SMM08",2023-06-20
"13935",24,18,"Black-headed Grosbeak",0.813001990318298,"SMM08",2023-06-20
"13936",24,21,"Black-headed Grosbeak",0.76412034034729,"SMM08",2023-06-20
"13937",24,51,"Black-headed Grosbeak",0.548378765583038,"SMM08",2023-06-20
"13938",25,12,"Black-headed Grosbeak",0.343620896339417,"SMM08",2023-06-20
"13939",25,15,"Black-headed Grosbeak",0.465417563915253,"SMM08",2023-06-20
"13940",25,18,"Black-headed Grosbeak",0.835222721099854,"SMM08",2023-06-20
"13941",25,30,"Black-headed Grosbeak",0.304056167602539,"SMM08",2023-06-20
"13942",26,12,"Black-headed Grosbeak",0.361316353082657,"SMM08",2023-06-20
"13943",26,15,"Black-headed Grosbeak",0.365201026201248,"SMM08",2023-06-20
"13944",26,33,"Black-headed Grosbeak",0.457317799329758,"SMM08",2023-06-20
"13945",26,42,"Black-headed Grosbeak",0.363474637269974,"SMM08",2023-06-20
"13946",27,9,"Black-headed Grosbeak",0.577660501003265,"SMM08",2023-06-20
"13947",27,15,"Black-headed Grosbeak",0.658378124237061,"SMM08",2023-06-20
"13948",27,18,"Black-headed Grosbeak",0.400881767272949,"SMM08",2023-06-20
"13949",27,21,"Black-headed Grosbeak",0.428844213485718,"SMM08",2023-06-20
"13950",27,24,"Black-headed Grosbeak",0.812985241413116,"SMM08",2023-06-20
"13951",27,27,"Black-headed Grosbeak",0.564143240451813,"SMM08",2023-06-20
"13952",27,30,"Black-headed Grosbeak",0.348805546760559,"SMM08",2023-06-20
"13953",27,39,"Black-headed Grosbeak",0.319259375333786,"SMM08",2023-06-20
"13954",41,21,"Hermit Thrush",0.363612055778503,"SMM08",2023-06-20
"13955",47,18,"Hammond's Flycatcher",0.746841311454773,"SMM08",2023-06-20
"13956",0,24,"Black-headed Grosbeak",0.607318520545959,"SMM08",2023-06-21
"13957",0,27,"Black-headed Grosbeak",0.367639750242233,"SMM08",2023-06-21
"13958",0,48,"Black-headed Grosbeak",0.56712818145752,"SMM08",2023-06-21
"13959",1,33,"Black-headed Grosbeak",0.549052834510803,"SMM08",2023-06-21
"13960",1,36,"Black-headed Grosbeak",0.580140352249146,"SMM08",2023-06-21
"13961",1,39,"Black-headed Grosbeak",0.462642252445221,"SMM08",2023-06-21
"13962",1,42,"Black-headed Grosbeak",0.5362708568573,"SMM08",2023-06-21
"13963",1,51,"Black-headed Grosbeak",0.590951800346375,"SMM08",2023-06-21
"13964",2,12,"Black-headed Grosbeak",0.768933117389679,"SMM08",2023-06-21
"13965",2,15,"Black-headed Grosbeak",0.312718719244003,"SMM08",2023-06-21
"13966",2,21,"Black-headed Grosbeak",0.487435907125473,"SMM08",2023-06-21
"13967",2,24,"Black-headed Grosbeak",0.368984967470169,"SMM08",2023-06-21
"13968",2,27,"Black-headed Grosbeak",0.469754666090012,"SMM08",2023-06-21
"13969",2,30,"Black-headed Grosbeak",0.641773760318756,"SMM08",2023-06-21
"13970",2,33,"Black-headed Grosbeak",0.300595104694366,"SMM08",2023-06-21
"13971",2,36,"Black-headed Grosbeak",0.415091335773468,"SMM08",2023-06-21
"13972",2,54,"Black-headed Grosbeak",0.543285608291626,"SMM08",2023-06-21
"13973",2,57,"Black-headed Grosbeak",0.480010777711868,"SMM08",2023-06-21
"13974",3,27,"Black-headed Grosbeak",0.727559804916382,"SMM08",2023-06-21
"13975",3,33,"Black-headed Grosbeak",0.668476283550262,"SMM08",2023-06-21
"13976",3,39,"Black-headed Grosbeak",0.599870800971985,"SMM08",2023-06-21
"13977",3,45,"Black-headed Grosbeak",0.393966615200043,"SMM08",2023-06-21
"13978",3,48,"Black-headed Grosbeak",0.416253179311752,"SMM08",2023-06-21
"13979",3,57,"Black-headed Grosbeak",0.535516142845154,"SMM08",2023-06-21
"13980",4,3,"Black-headed Grosbeak",0.562246084213257,"SMM08",2023-06-21
"13981",4,9,"Black-headed Grosbeak",0.672208905220032,"SMM08",2023-06-21
"13982",4,15,"Black-headed Grosbeak",0.547136962413788,"SMM08",2023-06-21
"13983",4,24,"Black-headed Grosbeak",0.638016641139984,"SMM08",2023-06-21
"13984",4,30,"Black-headed Grosbeak",0.557320654392242,"SMM08",2023-06-21
"13985",4,33,"Black-headed Grosbeak",0.67378306388855,"SMM08",2023-06-21
"13986",4,51,"Black-headed Grosbeak",0.56743460893631,"SMM08",2023-06-21
"13987",5,3,"Black-headed Grosbeak",0.324503004550934,"SMM08",2023-06-21
"13988",5,15,"Black-headed Grosbeak",0.397719740867615,"SMM08",2023-06-21
"13989",6,6,"Black-headed Grosbeak",0.351083338260651,"SMM08",2023-06-21
"13990",6,12,"Black-headed Grosbeak",0.353030025959015,"SMM08",2023-06-21
"13991",6,24,"Black-headed Grosbeak",0.714076280593872,"SMM08",2023-06-21
"13992",6,27,"Black-headed Grosbeak",0.331867158412933,"SMM08",2023-06-21
"13993",6,45,"Black-headed Grosbeak",0.487968742847443,"SMM08",2023-06-21
"13994",7,6,"Black-headed Grosbeak",0.450299173593521,"SMM08",2023-06-21
"13995",7,9,"Black-headed Grosbeak",0.672415375709534,"SMM08",2023-06-21
"13996",8,0,"Black-headed Grosbeak",0.524991989135742,"SMM08",2023-06-21
"13997",16,18,"Cassin's Finch",0.305104076862335,"SMM08",2023-06-21
"13998",42,18,"Swainson's Thrush",0.343227505683899,"SMM08",2023-06-21
"13999",46,30,"Western Tanager",0.364597856998444,"SMM08",2023-06-21
"14000",49,57,"Hermit Thrush",0.401947230100632,"SMM08",2023-06-21
"14001",50,18,"Hermit Thrush",0.600544035434723,"SMM08",2023-06-21
"14002",50,33,"Hermit Thrush",0.5186647772789,"SMM08",2023-06-21
"14003",50,57,"Hermit Thrush",0.505873501300812,"SMM08",2023-06-21
"14004",51,18,"Hermit Thrush",0.532138049602509,"SMM08",2023-06-21
"14005",51,24,"Hermit Thrush",0.42397665977478,"SMM08",2023-06-21
"14006",51,27,"Hermit Thrush",0.668592929840088,"SMM08",2023-06-21
"14007",51,33,"Hermit Thrush",0.34790250658989,"SMM08",2023-06-21
"14008",51,39,"Hermit Thrush",0.651391625404358,"SMM08",2023-06-21
"14009",51,54,"Hermit Thrush",0.399871647357941,"SMM08",2023-06-21
"14010",52,9,"Hermit Thrush",0.66061544418335,"SMM08",2023-06-21
"14011",52,45,"Hermit Thrush",0.719504475593567,"SMM08",2023-06-21
"14012",52,54,"Hermit Thrush",0.567320764064789,"SMM08",2023-06-21
"14013",53,15,"Hermit Thrush",0.653293132781982,"SMM08",2023-06-21
"14014",53,45,"Hermit Thrush",0.406621336936951,"SMM08",2023-06-21
"14015",54,0,"Hermit Thrush",0.394615590572357,"SMM08",2023-06-21
"14016",54,12,"Hermit Thrush",0.794095098972321,"SMM08",2023-06-21
"14017",54,18,"Hermit Thrush",0.355097532272339,"SMM08",2023-06-21
"14018",54,30,"Hermit Thrush",0.535439908504486,"SMM08",2023-06-21
"14019",54,51,"Hermit Thrush",0.343494147062302,"SMM08",2023-06-21
"14020",55,6,"Hermit Thrush",0.564027011394501,"SMM08",2023-06-21
"14021",55,36,"Hermit Thrush",0.869223654270172,"SMM08",2023-06-21
"14022",56,9,"Hermit Thrush",0.556773126125336,"SMM08",2023-06-21
"14023",56,24,"Hermit Thrush",0.407247126102448,"SMM08",2023-06-21
"14024",56,33,"Hermit Thrush",0.78227710723877,"SMM08",2023-06-21
