"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"132","Hammond's Flycatcher",0.656094133853912,"SMM07","20230603",52,48,3168,NA
"133","Hammond's Flycatcher",0.49432498216629,"SMM07","20230603",53,24,3204,NA
"134","Hammond's Flycatcher",0.336030960083008,"SMM07","20230604",17,54,1074,NA
"135","Hammond's Flycatcher",0.324913263320923,"SMM07","20230604",24,18,1458,NA
"136","Hammond's Flycatcher",0.620370984077454,"SMM07","20230604",39,24,2364,NA
"137","Hammond's Flycatcher",0.554914116859436,"SMM07","20230605",45,24,2724,NA
"138","Hammond's Flycatcher",0.797543585300446,"SMM07","20230605",45,39,2739,NA
"139","Hammond's Flycatcher",0.354418367147446,"SMM07","20230605",45,54,2754,NA
"140","Hammond's Flycatcher",0.533062875270844,"SMM07","20230605",47,9,2829,NA
"141","Hammond's Flycatcher",0.700305461883545,"SMM07","20230606",23,39,1419,NA
"142","Hammond's Flycatcher",0.785905838012695,"SMM07","20230607",52,6,3126,NA
"143","Hammond's Flycatcher",0.738576352596283,"SMM07","20230607",53,3,3183,NA
"144","Hammond's Flycatcher",0.595762252807617,"SMM07","20230608",21,51,1311,NA
"145","Hammond's Flycatcher",0.608439266681671,"SMM07","20230608",44,3,2643,NA
"146","Hammond's Flycatcher",0.33476847410202,"SMM07","20230608",56,36,3396,NA
"147","Hammond's Flycatcher",0.374725311994553,"SMM07","20230608",59,54,3594,NA
"148","Hammond's Flycatcher",0.486665010452271,"SMM07","20230614",38,33,2313,NA
"149","Hammond's Flycatcher",0.446024417877197,"SMM07","20230614",39,36,2376,NA
"150","Hammond's Flycatcher",0.640719473361969,"SMM07","20230616",53,15,3195,NA
"151","Hammond's Flycatcher",0.319883048534393,"SMM07","20230616",53,18,3198,NA
"152","Hammond's Flycatcher",0.372792065143585,"SMM07","20230621",24,48,1488,NA
"153","Hammond's Flycatcher",0.304708868265152,"SMM08","20230603",29,36,1776,NA
"154","Hammond's Flycatcher",0.374737352132797,"SMM08","20230603",30,9,1809,NA
"155","Hammond's Flycatcher",0.431939333677292,"SMM08","20230603",35,48,2148,NA
"156","Hammond's Flycatcher",0.704821825027466,"SMM08","20230603",36,48,2208,NA
"157","Hammond's Flycatcher",0.763673603534698,"SMM08","20230603",46,6,2766,NA
"158","Hammond's Flycatcher",0.373654901981354,"SMM08","20230603",46,48,2808,NA
"159","Hammond's Flycatcher",0.705206751823425,"SMM08","20230603",49,3,2943,NA
"160","Hammond's Flycatcher",0.437854081392288,"SMM08","20230603",53,21,3201,NA
"161","Hammond's Flycatcher",0.684825956821442,"SMM08","20230604",23,48,1428,NA
"162","Hammond's Flycatcher",0.487396478652954,"SMM08","20230605",11,51,711,NA
"163","Hammond's Flycatcher",0.73948210477829,"SMM08","20230605",45,24,2724,NA
"164","Hammond's Flycatcher",0.463547825813293,"SMM08","20230605",45,30,2730,NA
"165","Hammond's Flycatcher",0.794771134853363,"SMM08","20230605",46,0,2760,NA
"166","Hammond's Flycatcher",0.648332297801971,"SMM08","20230605",46,33,2793,NA
"167","Hammond's Flycatcher",0.627059161663055,"SMM08","20230605",46,54,2814,NA
"168","Hammond's Flycatcher",0.781661033630371,"SMM08","20230606",23,33,1413,NA
"169","Hammond's Flycatcher",0.889322936534882,"SMM08","20230607",52,0,3120,NA
"170","Hammond's Flycatcher",0.816108345985413,"SMM08","20230607",52,15,3135,NA
"171","Hammond's Flycatcher",0.310663789510727,"SMM08","20230608",25,24,1524,NA
"172","Hammond's Flycatcher",0.416691482067108,"SMM08","20230608",49,54,2994,NA
"173","Hammond's Flycatcher",0.447625368833542,"SMM08","20230608",54,51,3291,NA
"174","Hammond's Flycatcher",0.421411633491516,"SMM08","20230616",23,15,1395,NA
"175","Hammond's Flycatcher",0.440868139266968,"SMM08","20230616",53,36,3216,NA
"176","Hammond's Flycatcher",0.67017924785614,"SMM14","20230603",46,9,2769,NA
"177","Hammond's Flycatcher",0.6201052069664,"SMM14","20230607",42,57,2577,NA
"178","Hammond's Flycatcher",0.905638873577118,"SMM14","20230607",43,15,2595,NA
"179","Hammond's Flycatcher",0.692947208881378,"SMM14","20230607",43,42,2622,NA
"180","Hammond's Flycatcher",0.4555983543396,"SMM14","20230607",44,9,2649,NA
"181","Hammond's Flycatcher",0.578871786594391,"SMM14","20230607",54,21,3261,NA
"182","Hammond's Flycatcher",0.300537765026093,"SMM14","20230609",41,15,2475,NA
"183","Hammond's Flycatcher",0.561412513256073,"SMM14","20230609",44,33,2673,NA
"184","Hammond's Flycatcher",0.627149283885956,"SMM14","20230609",56,18,3378,NA
"185","Hammond's Flycatcher",0.719248592853546,"SMM14","20230609",56,21,3381,NA
"186","Hammond's Flycatcher",0.740169942378998,"SMM14","20230609",56,39,3399,NA
"187","Hammond's Flycatcher",0.347120553255081,"SMM14","20230610",49,18,2958,NA
"188","Hammond's Flycatcher",0.658501863479614,"SMM14","20230610",58,15,3495,NA
"189","Hammond's Flycatcher",0.39199036359787,"SMM14","20230611",44,57,2697,NA
"190","Hammond's Flycatcher",0.669865429401398,"SMM14","20230611",45,18,2718,NA
"191","Hammond's Flycatcher",0.912512719631195,"SMM16","20230604",51,48,3108,NA
"192","Hammond's Flycatcher",0.518880665302277,"SMM16","20230606",50,48,3048,NA
"193","Hammond's Flycatcher",0.448316216468811,"SMM16","20230610",38,42,2322,NA
"194","Hammond's Flycatcher",0.341892093420029,"SMM16","20230613",56,15,3375,NA
"195","Hammond's Flycatcher",0.647195219993591,"SMM16","20230613",59,51,3591,NA
"196","Hammond's Flycatcher",0.855277836322784,"SMM16","20230616",16,57,1017,NA
"197","Hammond's Flycatcher",0.873915016651154,"SMM16","20230616",17,3,1023,NA
"198","Hammond's Flycatcher",0.568044781684875,"SMM16","20230616",17,6,1026,NA
"199","Hammond's Flycatcher",0.952379703521729,"SMM16","20230616",17,9,1029,NA
"200","Hammond's Flycatcher",0.945253014564514,"SMM16","20230616",17,15,1035,NA
