"","ARU.ID","ARU.Name","Date","Hour","Minute","Second","Species","Confidence","File"
"470","67002","UF3-4",2024-06-05,6,3,12,"Hooded Warbler",0.16308256983757,"20240605_060300-216848609.flac"
"471","67002","UF3-4",2024-06-05,6,3,42,"Hooded Warbler",0.170309022068977,"20240605_060300-216848609.flac"
"472","67002","UF3-4",2024-06-05,6,4,0,"Hooded Warbler",0.165087401866913,"20240605_060400-216848610.flac"
"473","67002","UF3-4",2024-06-05,6,4,36,"Hooded Warbler",0.168042689561844,"20240605_060400-216848610.flac"
"474","67002","UF3-4",2024-06-05,6,4,57,"Hooded Warbler",0.158288136124611,"20240605_060400-216848610.flac"
"475","67002","UF3-4",2024-06-07,6,0,3,"Hooded Warbler",0.153817817568779,"20240607_060000-216848456.flac"
"476","67002","UF3-4",2024-06-09,6,3,51,"Hooded Warbler",0.169234156608582,"20240609_060300-216848579.flac"
"477","67003","UF2-1",2024-05-19,7,1,24,"Hooded Warbler",0.204512700438499,"20240519_070100-216850614.flac"
"478","67003","UF2-1",2024-05-20,6,0,54,"Hooded Warbler",0.230454191565514,"20240520_060000-216850512.flac"
"479","67003","UF2-1",2024-05-20,6,2,24,"Hooded Warbler",0.157552540302277,"20240520_060200-216850514.flac"
"480","67003","UF2-1",2024-05-20,6,2,39,"Hooded Warbler",0.22229041159153,"20240520_060200-216850514.flac"
"481","67003","UF2-1",2024-05-20,6,3,21,"Hooded Warbler",0.158875435590744,"20240520_060300-216850515.flac"
"482","67003","UF2-1",2024-05-20,6,3,57,"Hooded Warbler",0.174945622682571,"20240520_060300-216850515.flac"
"483","67003","UF2-1",2024-05-21,6,3,15,"Hooded Warbler",0.202405989170074,"20240521_060300-216850606.flac"
"484","67003","UF2-1",2024-05-22,8,2,57,"Hooded Warbler",0.17789115011692,"20240522_080200-216850479.flac"
"485","67003","UF2-1",2024-05-22,8,4,3,"Hooded Warbler",0.302916169166565,"20240522_080400-216850481.flac"
"486","67003","UF2-1",2024-05-23,8,3,21,"Hooded Warbler",0.264498978853226,"20240523_080300-216850018.flac"
"487","67003","UF2-1",2024-05-24,7,0,21,"Hooded Warbler",0.202379897236824,"20240524_070000-216850387.flac"
"488","67003","UF2-1",2024-05-24,7,2,24,"Hooded Warbler",0.176028043031693,"20240524_070200-216850389.flac"
"489","67003","UF2-1",2024-05-25,6,0,48,"Hooded Warbler",0.175034582614899,"20240525_060000-216850422.flac"
"490","67003","UF2-1",2024-05-25,7,2,54,"Hooded Warbler",0.214970454573631,"20240525_070200-216850369.flac"
"491","67003","UF2-1",2024-05-27,8,0,9,"Hooded Warbler",0.192380711436272,"20240527_080000-216850322.flac"
"492","67003","UF2-1",2024-05-27,8,0,51,"Hooded Warbler",0.153676852583885,"20240527_080000-216850322.flac"
"493","67003","UF2-1",2024-05-27,8,1,15,"Hooded Warbler",0.236621052026749,"20240527_080100-216850323.flac"
"494","67003","UF2-1",2024-05-27,8,2,9,"Hooded Warbler",0.182487398386002,"20240527_080200-216850324.flac"
"495","67003","UF2-1",2024-05-27,8,2,15,"Hooded Warbler",0.164329200983047,"20240527_080200-216850324.flac"
"496","67003","UF2-1",2024-05-27,8,2,21,"Hooded Warbler",0.157151773571968,"20240527_080200-216850324.flac"
"497","67003","UF2-1",2024-05-27,8,2,27,"Hooded Warbler",0.22360771894455,"20240527_080200-216850324.flac"
"498","67003","UF2-1",2024-05-27,8,2,30,"Hooded Warbler",0.231361985206604,"20240527_080200-216850324.flac"
"499","67003","UF2-1",2024-05-27,8,3,15,"Hooded Warbler",0.171746119856834,"20240527_080300-216850325.flac"
"500","67003","UF2-1",2024-05-27,8,3,51,"Hooded Warbler",0.150695636868477,"20240527_080300-216850325.flac"
"501","67003","UF2-1",2024-05-29,7,1,36,"Hooded Warbler",0.17078885436058,"20240529_070100-216852808.flac"
"502","67003","UF2-1",2024-05-29,7,1,45,"Hooded Warbler",0.150421023368835,"20240529_070100-216852808.flac"
"503","67003","UF2-1",2024-05-29,7,2,0,"Hooded Warbler",0.164770483970642,"20240529_070200-216852809.flac"
"504","67003","UF2-1",2024-05-29,7,4,30,"Hooded Warbler",0.238934874534607,"20240529_070400-216852811.flac"
"505","67003","UF2-1",2024-05-30,6,2,21,"Hooded Warbler",0.322945535182953,"20240530_060200-216850379.flac"
"506","67003","UF2-1",2024-05-30,7,1,12,"Hooded Warbler",0.160502731800079,"20240530_070100-216850278.flac"
"507","67003","UF2-1",2024-05-30,7,1,45,"Hooded Warbler",0.17181932926178,"20240530_070100-216850278.flac"
"508","67003","UF2-1",2024-05-30,8,0,51,"Hooded Warbler",0.158224791288376,"20240530_080000-216850272.flac"
"509","67003","UF2-1",2024-05-31,6,1,24,"Hooded Warbler",0.190499424934387,"20240531_060100-216850258.flac"
"510","67003","UF2-1",2024-05-31,7,1,54,"Hooded Warbler",0.174105688929558,"20240531_070100-216850011.flac"
"511","67003","UF2-1",2024-05-31,7,3,27,"Hooded Warbler",0.212049424648285,"20240531_070300-216850013.flac"
"512","67003","UF2-1",2024-06-01,6,0,18,"Hooded Warbler",0.37481477856636,"20240601_060000-216850231.flac"
"513","67003","UF2-1",2024-06-01,6,0,57,"Hooded Warbler",0.16593062877655,"20240601_060000-216850231.flac"
"514","67003","UF2-1",2024-06-01,6,3,51,"Hooded Warbler",0.162200927734375,"20240601_060300-216850234.flac"
"515","67003","UF2-1",2024-06-01,7,0,3,"Hooded Warbler",0.156261175870895,"20240601_070000-216850297.flac"
"516","67003","UF2-1",2024-06-01,7,0,27,"Hooded Warbler",0.156546592712402,"20240601_070000-216850297.flac"
"517","67003","UF2-1",2024-06-01,7,1,42,"Hooded Warbler",0.205940514802933,"20240601_070100-216850298.flac"
"518","67003","UF2-1",2024-06-01,7,1,54,"Hooded Warbler",0.161670848727226,"20240601_070100-216850298.flac"
"519","67003","UF2-1",2024-06-02,7,3,42,"Hooded Warbler",0.169868975877762,"20240602_070300-216850335.flac"
"520","67003","UF2-1",2024-06-02,8,4,54,"Hooded Warbler",0.170812398195267,"20240602_080400-216850065.flac"
"521","67003","UF2-1",2024-06-03,6,3,39,"Hooded Warbler",0.156898215413094,"20240603_060300-216850330.flac"
"522","67003","UF2-1",2024-06-03,7,0,18,"Hooded Warbler",0.224654331803322,"20240603_070000-216850292.flac"
"523","67003","UF2-1",2024-06-03,7,2,12,"Hooded Warbler",0.186077460646629,"20240603_070200-216850294.flac"
"524","67003","UF2-1",2024-06-03,7,2,33,"Hooded Warbler",0.195043042302132,"20240603_070200-216850294.flac"
"525","67003","UF2-1",2024-06-03,7,2,45,"Hooded Warbler",0.151826277375221,"20240603_070200-216850294.flac"
"526","67003","UF2-1",2024-06-03,7,2,51,"Hooded Warbler",0.156895786523819,"20240603_070200-216850294.flac"
"527","67003","UF2-1",2024-06-03,7,2,54,"Hooded Warbler",0.159113839268684,"20240603_070200-216850294.flac"
"528","67003","UF2-1",2024-06-03,7,3,0,"Hooded Warbler",0.172642812132835,"20240603_070300-216850295.flac"
"529","67003","UF2-1",2024-06-03,7,3,9,"Hooded Warbler",0.161862790584564,"20240603_070300-216850295.flac"
"530","67003","UF2-1",2024-06-03,7,3,27,"Hooded Warbler",0.164482563734055,"20240603_070300-216850295.flac"
"531","67003","UF2-1",2024-06-03,7,3,57,"Hooded Warbler",0.195949405431747,"20240603_070300-216850295.flac"
"532","67003","UF2-1",2024-06-04,7,0,9,"Hooded Warbler",0.376698672771454,"20240604_070000-216850287.flac"
"533","67003","UF2-1",2024-06-04,7,0,57,"Hooded Warbler",0.182556301355362,"20240604_070000-216850287.flac"
"534","67003","UF2-1",2024-06-04,8,2,54,"Hooded Warbler",0.296907812356949,"20240604_080200-216850193.flac"
"535","67003","UF2-1",2024-06-04,8,2,57,"Hooded Warbler",0.175522729754448,"20240604_080200-216850193.flac"
"536","67003","UF2-1",2024-06-04,8,3,3,"Hooded Warbler",0.185264363884926,"20240604_080300-216850194.flac"
"537","67003","UF2-1",2024-06-04,8,3,6,"Hooded Warbler",0.185221612453461,"20240604_080300-216850194.flac"
"538","67003","UF2-1",2024-06-04,8,3,21,"Hooded Warbler",0.152699783444405,"20240604_080300-216850194.flac"
"539","67003","UF2-1",2024-06-04,8,3,24,"Hooded Warbler",0.197431743144989,"20240604_080300-216850194.flac"
"540","67003","UF2-1",2024-06-04,8,4,27,"Hooded Warbler",0.16234527528286,"20240604_080400-216850195.flac"
"541","67003","UF2-1",2024-06-05,6,3,57,"Hooded Warbler",0.153188318014145,"20240605_060300-216850029.flac"
"542","67003","UF2-1",2024-06-05,6,4,15,"Hooded Warbler",0.152638018131256,"20240605_060400-216850030.flac"
"543","67003","UF2-1",2024-06-05,7,0,0,"Hooded Warbler",0.162923008203506,"20240605_070000-216850247.flac"
"544","67003","UF2-1",2024-06-05,7,1,57,"Hooded Warbler",0.158824771642685,"20240605_070100-216850248.flac"
"545","67003","UF2-1",2024-06-05,7,2,42,"Hooded Warbler",0.212192073464394,"20240605_070200-216850249.flac"
"546","67003","UF2-1",2024-06-05,7,2,45,"Hooded Warbler",0.155426055192947,"20240605_070200-216850249.flac"
"547","67003","UF2-1",2024-06-05,7,2,48,"Hooded Warbler",0.16265781223774,"20240605_070200-216850249.flac"
"548","67003","UF2-1",2024-06-05,7,2,57,"Hooded Warbler",0.253959894180298,"20240605_070200-216850249.flac"
"549","67003","UF2-1",2024-06-05,7,3,3,"Hooded Warbler",0.163762450218201,"20240605_070300-216850250.flac"
"550","67003","UF2-1",2024-06-05,7,3,48,"Hooded Warbler",0.161208808422089,"20240605_070300-216850250.flac"
"551","67003","UF2-1",2024-06-05,7,4,24,"Hooded Warbler",0.202366665005684,"20240605_070400-216850251.flac"
"552","67003","UF2-1",2024-06-05,7,4,30,"Hooded Warbler",0.152028471231461,"20240605_070400-216850251.flac"
"553","67003","UF2-1",2024-06-05,7,4,33,"Hooded Warbler",0.155851364135742,"20240605_070400-216850251.flac"
"554","67003","UF2-1",2024-06-05,7,4,39,"Hooded Warbler",0.182107791304588,"20240605_070400-216850251.flac"
"555","67003","UF2-1",2024-06-05,7,4,57,"Hooded Warbler",0.154247522354126,"20240605_070400-216850251.flac"
"556","67003","UF2-1",2024-06-05,8,0,12,"Hooded Warbler",0.188023790717125,"20240605_080000-216850161.flac"
"557","67003","UF2-1",2024-06-05,8,4,30,"Hooded Warbler",0.167076721787453,"20240605_080400-216850165.flac"
"558","67003","UF2-1",2024-06-06,6,0,15,"Hooded Warbler",0.157795906066895,"20240606_060000-216850156.flac"
"559","67003","UF2-1",2024-06-06,6,0,24,"Hooded Warbler",0.159992128610611,"20240606_060000-216850156.flac"
"560","67003","UF2-1",2024-06-06,6,1,18,"Hooded Warbler",0.188956052064896,"20240606_060100-216850157.flac"
"561","67003","UF2-1",2024-06-06,6,1,30,"Hooded Warbler",0.174678847193718,"20240606_060100-216850157.flac"
"562","67003","UF2-1",2024-06-06,6,1,33,"Hooded Warbler",0.167545303702354,"20240606_060100-216850157.flac"
"563","67003","UF2-1",2024-06-06,6,1,45,"Hooded Warbler",0.155775919556618,"20240606_060100-216850157.flac"
"564","67003","UF2-1",2024-06-06,6,1,48,"Hooded Warbler",0.28746110200882,"20240606_060100-216850157.flac"
"565","67003","UF2-1",2024-06-06,6,2,12,"Hooded Warbler",0.166116774082184,"20240606_060200-216850158.flac"
"566","67003","UF2-1",2024-06-06,6,2,18,"Hooded Warbler",0.167752712965012,"20240606_060200-216850158.flac"
"567","67003","UF2-1",2024-06-06,6,2,51,"Hooded Warbler",0.176186189055443,"20240606_060200-216850158.flac"
"568","67003","UF2-1",2024-06-06,6,3,42,"Hooded Warbler",0.178405553102493,"20240606_060300-216850159.flac"
"569","67003","UF2-1",2024-06-06,7,0,9,"Hooded Warbler",0.217748060822487,"20240606_070000-216850146.flac"
"570","67003","UF2-1",2024-06-06,7,0,21,"Hooded Warbler",0.155997455120087,"20240606_070000-216850146.flac"
"571","67003","UF2-1",2024-06-06,7,1,9,"Hooded Warbler",0.151401624083519,"20240606_070100-216850147.flac"
"572","67003","UF2-1",2024-06-06,7,1,48,"Hooded Warbler",0.169481202960014,"20240606_070100-216850147.flac"
"573","67003","UF2-1",2024-06-06,7,3,0,"Hooded Warbler",0.198399975895882,"20240606_070300-216850149.flac"
"574","67003","UF2-1",2024-06-06,7,3,3,"Hooded Warbler",0.163769736886024,"20240606_070300-216850149.flac"
"575","67003","UF2-1",2024-06-06,7,3,24,"Hooded Warbler",0.150793105363846,"20240606_070300-216850149.flac"
"576","67003","UF2-1",2024-06-06,7,3,39,"Hooded Warbler",0.152399569749832,"20240606_070300-216850149.flac"
"577","67003","UF2-1",2024-06-06,7,3,57,"Hooded Warbler",0.172391578555107,"20240606_070300-216850149.flac"
"578","67003","UF2-1",2024-06-06,7,4,9,"Hooded Warbler",0.153467640280724,"20240606_070400-216850150.flac"
"579","67003","UF2-1",2024-06-06,7,4,27,"Hooded Warbler",0.162897884845734,"20240606_070400-216850150.flac"
"580","67003","UF2-1",2024-06-06,7,4,30,"Hooded Warbler",0.180865257978439,"20240606_070400-216850150.flac"
"581","67003","UF2-1",2024-06-06,7,4,33,"Hooded Warbler",0.171027794480324,"20240606_070400-216850150.flac"
"582","67003","UF2-1",2024-06-06,7,4,36,"Hooded Warbler",0.17252054810524,"20240606_070400-216850150.flac"
"583","67003","UF2-1",2024-06-06,7,4,45,"Hooded Warbler",0.193382441997528,"20240606_070400-216850150.flac"
"584","67003","UF2-1",2024-06-06,7,4,54,"Hooded Warbler",0.168348371982574,"20240606_070400-216850150.flac"
"585","67003","UF2-1",2024-06-06,8,0,39,"Hooded Warbler",0.159948319196701,"20240606_080000-216850141.flac"
"586","67003","UF2-1",2024-06-06,8,0,42,"Hooded Warbler",0.173432677984238,"20240606_080000-216850141.flac"
"587","67003","UF2-1",2024-06-06,8,1,0,"Hooded Warbler",0.17631196975708,"20240606_080100-216850142.flac"
"588","67003","UF2-1",2024-06-06,8,2,0,"Hooded Warbler",0.204171180725098,"20240606_080200-216850143.flac"
"589","67003","UF2-1",2024-06-06,8,2,54,"Hooded Warbler",0.159541845321655,"20240606_080200-216850143.flac"
"590","67003","UF2-1",2024-06-07,6,2,42,"Hooded Warbler",0.181775346398354,"20240607_060200-216850218.flac"
"591","67003","UF2-1",2024-06-07,6,3,36,"Hooded Warbler",0.154156908392906,"20240607_060300-216850219.flac"
"592","67003","UF2-1",2024-06-07,7,0,21,"Hooded Warbler",0.163683325052261,"20240607_070000-216850126.flac"
"593","67003","UF2-1",2024-06-07,7,0,30,"Hooded Warbler",0.272907227277756,"20240607_070000-216850126.flac"
"594","67003","UF2-1",2024-06-07,7,0,39,"Hooded Warbler",0.216122657060623,"20240607_070000-216850126.flac"
"595","67003","UF2-1",2024-06-07,7,0,48,"Hooded Warbler",0.175306648015976,"20240607_070000-216850126.flac"
"596","67003","UF2-1",2024-06-07,7,0,51,"Hooded Warbler",0.187766790390015,"20240607_070000-216850126.flac"
"597","67003","UF2-1",2024-06-07,7,1,15,"Hooded Warbler",0.158869877457619,"20240607_070100-216850127.flac"
"598","67003","UF2-1",2024-06-07,7,2,15,"Hooded Warbler",0.187290042638779,"20240607_070200-216850128.flac"
"599","67003","UF2-1",2024-06-07,7,2,48,"Hooded Warbler",0.156276568770409,"20240607_070200-216850128.flac"
"600","67003","UF2-1",2024-06-07,7,3,57,"Hooded Warbler",0.150474101305008,"20240607_070300-216850129.flac"
"601","67003","UF2-1",2024-06-07,7,4,9,"Hooded Warbler",0.150513276457787,"20240607_070400-216850130.flac"
"602","67003","UF2-1",2024-06-07,7,4,36,"Hooded Warbler",0.157585471868515,"20240607_070400-216850130.flac"
"603","67003","UF2-1",2024-06-07,7,4,51,"Hooded Warbler",0.153159618377686,"20240607_070400-216850130.flac"
"604","67003","UF2-1",2024-06-07,8,0,30,"Hooded Warbler",0.246354296803474,"20240607_080000-216850121.flac"
"605","67003","UF2-1",2024-06-07,8,0,36,"Hooded Warbler",0.154668554663658,"20240607_080000-216850121.flac"
"606","67003","UF2-1",2024-06-07,8,0,57,"Hooded Warbler",0.153776437044144,"20240607_080000-216850121.flac"
"607","67003","UF2-1",2024-06-07,8,3,39,"Hooded Warbler",0.194479405879974,"20240607_080300-216850124.flac"
"608","67003","UF2-1",2024-06-08,8,1,51,"Hooded Warbler",0.15128318965435,"20240608_080100-216850187.flac"
"609","67003","UF2-1",2024-06-09,8,4,6,"Hooded Warbler",0.152605012059212,"20240609_080400-216850135.flac"
"610","67003","UF2-1",2024-06-09,8,4,24,"Hooded Warbler",0.150390803813934,"20240609_080400-216850135.flac"
"611","67003","UF2-1",2024-06-10,7,0,36,"Hooded Warbler",0.172978639602661,"20240610_070000-216850116.flac"
"612","67003","UF2-1",2024-06-10,7,1,15,"Hooded Warbler",0.217866227030754,"20240610_070100-216850117.flac"
"613","67003","UF2-1",2024-06-10,7,1,24,"Hooded Warbler",0.207383304834366,"20240610_070100-216850117.flac"
"614","67003","UF2-1",2024-06-10,7,1,33,"Hooded Warbler",0.306802690029144,"20240610_070100-216850117.flac"
"615","67003","UF2-1",2024-06-11,6,4,42,"Hooded Warbler",0.174319043755531,"20240611_060400-216850085.flac"
"616","67003","UF2-1",2024-06-11,7,0,57,"Hooded Warbler",0.354848116636276,"20240611_070000-216850066.flac"
"617","67003","UF2-1",2024-06-11,7,3,21,"Hooded Warbler",0.190174579620361,"20240611_070300-216850069.flac"
"618","67003","UF2-1",2024-06-11,8,0,33,"Hooded Warbler",0.171269223093987,"20240611_080000-216850151.flac"
"619","67003","UF2-1",2024-06-12,8,0,30,"Hooded Warbler",0.217764884233475,"20240612_080000-216850041.flac"
"620","67003","UF2-1",2024-06-13,6,1,15,"Hooded Warbler",0.23932783305645,"20240613_060100-216850037.flac"
"621","67003","UF2-1",2024-06-13,8,1,0,"Hooded Warbler",0.186856240034103,"20240613_080100-216850032.flac"
"622","67003","UF2-1",2024-06-13,8,1,15,"Hooded Warbler",0.150530904531479,"20240613_080100-216850032.flac"
"623","67004","UF2-12",2024-05-17,7,0,6,"Hooded Warbler",0.508594632148743,"20240517_070000-216852431.flac"
"624","67004","UF2-12",2024-05-17,7,0,18,"Hooded Warbler",0.850248694419861,"20240517_070000-216852431.flac"
"625","67004","UF2-12",2024-05-17,7,0,30,"Hooded Warbler",0.369561374187469,"20240517_070000-216852431.flac"
"626","67004","UF2-12",2024-05-17,7,0,39,"Hooded Warbler",0.613702237606049,"20240517_070000-216852431.flac"
"627","67004","UF2-12",2024-05-17,7,0,51,"Hooded Warbler",0.700722575187683,"20240517_070000-216852431.flac"
"628","67004","UF2-12",2024-05-17,7,1,6,"Hooded Warbler",0.217416569590569,"20240517_070100-216852432.flac"
"629","67004","UF2-12",2024-05-17,7,1,15,"Hooded Warbler",0.328504502773285,"20240517_070100-216852432.flac"
"630","67004","UF2-12",2024-05-17,7,1,30,"Hooded Warbler",0.293554127216339,"20240517_070100-216852432.flac"
"631","67004","UF2-12",2024-05-17,7,1,39,"Hooded Warbler",0.501867890357971,"20240517_070100-216852432.flac"
"632","67004","UF2-12",2024-05-17,7,1,45,"Hooded Warbler",0.588914752006531,"20240517_070100-216852432.flac"
"633","67004","UF2-12",2024-05-17,7,1,54,"Hooded Warbler",0.385397642850876,"20240517_070100-216852432.flac"
"634","67004","UF2-12",2024-05-17,8,0,6,"Hooded Warbler",0.818005084991455,"20240517_080000-216852632.flac"
"635","67004","UF2-12",2024-05-17,8,0,27,"Hooded Warbler",0.650947988033295,"20240517_080000-216852632.flac"
"636","67004","UF2-12",2024-05-17,8,0,33,"Hooded Warbler",0.183711513876915,"20240517_080000-216852632.flac"
"637","67004","UF2-12",2024-05-17,8,1,0,"Hooded Warbler",0.218651533126831,"20240517_080100-216852633.flac"
"638","67004","UF2-12",2024-05-17,8,1,12,"Hooded Warbler",0.31045725941658,"20240517_080100-216852633.flac"
"639","67004","UF2-12",2024-05-17,8,1,21,"Hooded Warbler",0.360886424779892,"20240517_080100-216852633.flac"
"640","67004","UF2-12",2024-05-17,8,1,30,"Hooded Warbler",0.570411145687103,"20240517_080100-216852633.flac"
"641","67004","UF2-12",2024-05-17,8,1,45,"Hooded Warbler",0.834081530570984,"20240517_080100-216852633.flac"
"642","67004","UF2-12",2024-05-17,8,1,54,"Hooded Warbler",0.45441922545433,"20240517_080100-216852633.flac"
"643","67004","UF2-12",2024-05-17,8,1,57,"Hooded Warbler",0.291915506124496,"20240517_080100-216852633.flac"
"644","67004","UF2-12",2024-05-17,8,3,3,"Hooded Warbler",0.154863402247429,"20240517_080300-216852635.flac"
"645","67004","UF2-12",2024-05-19,7,1,18,"Hooded Warbler",0.648642718791962,"20240519_070100-216852688.flac"
"646","67004","UF2-12",2024-05-19,7,1,21,"Hooded Warbler",0.399141490459442,"20240519_070100-216852688.flac"
"647","67004","UF2-12",2024-05-19,7,1,30,"Hooded Warbler",0.920357823371887,"20240519_070100-216852688.flac"
"648","67004","UF2-12",2024-05-19,7,1,39,"Hooded Warbler",0.178469493985176,"20240519_070100-216852688.flac"
"649","67004","UF2-12",2024-05-19,7,1,42,"Hooded Warbler",0.856648087501526,"20240519_070100-216852688.flac"
"650","67004","UF2-12",2024-05-19,7,1,54,"Hooded Warbler",0.859430253505707,"20240519_070100-216852688.flac"
"651","67004","UF2-12",2024-05-19,7,2,18,"Hooded Warbler",0.85042279958725,"20240519_070200-216852689.flac"
"652","67004","UF2-12",2024-05-19,7,2,27,"Hooded Warbler",0.684177219867706,"20240519_070200-216852689.flac"
"653","67004","UF2-12",2024-05-19,7,2,36,"Hooded Warbler",0.207850188016891,"20240519_070200-216852689.flac"
"654","67004","UF2-12",2024-05-19,7,2,39,"Hooded Warbler",0.216640323400497,"20240519_070200-216852689.flac"
"655","67004","UF2-12",2024-05-19,7,2,45,"Hooded Warbler",0.626182973384857,"20240519_070200-216852689.flac"
"656","67004","UF2-12",2024-05-19,7,2,48,"Hooded Warbler",0.813070893287659,"20240519_070200-216852689.flac"
"657","67004","UF2-12",2024-05-19,7,3,0,"Hooded Warbler",0.595815598964691,"20240519_070300-216852690.flac"
"658","67004","UF2-12",2024-05-19,7,3,9,"Hooded Warbler",0.409939885139465,"20240519_070300-216852690.flac"
"659","67004","UF2-12",2024-05-19,7,3,18,"Hooded Warbler",0.558173358440399,"20240519_070300-216852690.flac"
"660","67004","UF2-12",2024-05-19,7,3,27,"Hooded Warbler",0.56427663564682,"20240519_070300-216852690.flac"
"661","67004","UF2-12",2024-05-19,7,3,36,"Hooded Warbler",0.620725989341736,"20240519_070300-216852690.flac"
"662","67004","UF2-12",2024-05-19,7,3,45,"Hooded Warbler",0.205268785357475,"20240519_070300-216852690.flac"
"663","67004","UF2-12",2024-05-19,7,3,48,"Hooded Warbler",0.564369857311249,"20240519_070300-216852690.flac"
"664","67004","UF2-12",2024-05-19,7,3,57,"Hooded Warbler",0.38255375623703,"20240519_070300-216852690.flac"
"665","67004","UF2-12",2024-05-19,7,4,9,"Hooded Warbler",0.222935125231743,"20240519_070400-216852691.flac"
"666","67004","UF2-12",2024-05-19,7,4,27,"Hooded Warbler",0.881597757339478,"20240519_070400-216852691.flac"
"667","67004","UF2-12",2024-05-20,6,3,42,"Hooded Warbler",0.188173413276672,"20240520_060300-216852680.flac"
"668","67004","UF2-12",2024-05-20,7,0,12,"Hooded Warbler",0.15839909017086,"20240520_070000-216852622.flac"
"669","67004","UF2-12",2024-05-20,7,1,33,"Hooded Warbler",0.185202732682228,"20240520_070100-216852623.flac"
"670","67004","UF2-12",2024-05-20,8,0,30,"Hooded Warbler",0.236446604132652,"20240520_080000-216852582.flac"
"671","67004","UF2-12",2024-05-20,8,0,39,"Hooded Warbler",0.380096763372421,"20240520_080000-216852582.flac"
"672","67004","UF2-12",2024-05-20,8,0,54,"Hooded Warbler",0.539235889911652,"20240520_080000-216852582.flac"
"673","67004","UF2-12",2024-05-20,8,1,12,"Hooded Warbler",0.171103626489639,"20240520_080100-216852583.flac"
"674","67004","UF2-12",2024-05-20,8,2,30,"Hooded Warbler",0.327091187238693,"20240520_080200-216852584.flac"
"675","67004","UF2-12",2024-05-21,6,4,21,"Hooded Warbler",0.193113282322884,"20240521_060400-216852716.flac"
"676","67004","UF2-12",2024-05-22,6,0,6,"Hooded Warbler",0.174552768468857,"20240522_060000-216852702.flac"
"677","67004","UF2-12",2024-05-22,6,0,12,"Hooded Warbler",0.173726692795753,"20240522_060000-216852702.flac"
"678","67004","UF2-12",2024-05-22,6,0,54,"Hooded Warbler",0.168918251991272,"20240522_060000-216852702.flac"
"679","67004","UF2-12",2024-05-22,6,1,6,"Hooded Warbler",0.197857111692429,"20240522_060100-216852703.flac"
"680","67004","UF2-12",2024-05-24,7,0,3,"Hooded Warbler",0.196753337979317,"20240524_070000-216852365.flac"
"681","67004","UF2-12",2024-05-24,7,0,12,"Hooded Warbler",0.195735111832619,"20240524_070000-216852365.flac"
"682","67004","UF2-12",2024-05-24,7,0,21,"Hooded Warbler",0.527385354042053,"20240524_070000-216852365.flac"
"683","67004","UF2-12",2024-05-24,7,0,33,"Hooded Warbler",0.761906147003174,"20240524_070000-216852365.flac"
"684","67004","UF2-12",2024-05-24,7,0,36,"Hooded Warbler",0.294866323471069,"20240524_070000-216852365.flac"
"685","67004","UF2-12",2024-05-24,7,0,45,"Hooded Warbler",0.657871663570404,"20240524_070000-216852365.flac"
"686","67004","UF2-12",2024-05-24,7,0,54,"Hooded Warbler",0.838314294815063,"20240524_070000-216852365.flac"
"687","67004","UF2-12",2024-05-24,7,1,0,"Hooded Warbler",0.19262607395649,"20240524_070100-216852366.flac"
"688","67004","UF2-12",2024-05-24,7,1,3,"Hooded Warbler",0.739117085933685,"20240524_070100-216852366.flac"
"689","67004","UF2-12",2024-05-24,7,1,6,"Hooded Warbler",0.244714915752411,"20240524_070100-216852366.flac"
"690","67004","UF2-12",2024-05-24,7,1,18,"Hooded Warbler",0.816161692142487,"20240524_070100-216852366.flac"
"691","67004","UF2-12",2024-05-24,7,1,27,"Hooded Warbler",0.870381236076355,"20240524_070100-216852366.flac"
"692","67004","UF2-12",2024-05-24,7,1,36,"Hooded Warbler",0.889998435974121,"20240524_070100-216852366.flac"
"693","67004","UF2-12",2024-05-24,7,2,3,"Hooded Warbler",0.99178421497345,"20240524_070200-216852367.flac"
"694","67004","UF2-12",2024-05-24,7,2,15,"Hooded Warbler",0.799099504947662,"20240524_070200-216852367.flac"
"695","67004","UF2-12",2024-05-24,7,2,18,"Hooded Warbler",0.954129457473755,"20240524_070200-216852367.flac"
"696","67004","UF2-12",2024-05-24,7,2,24,"Hooded Warbler",0.243454620242119,"20240524_070200-216852367.flac"
"697","67004","UF2-12",2024-05-24,7,2,27,"Hooded Warbler",0.983075737953186,"20240524_070200-216852367.flac"
"698","67004","UF2-12",2024-05-24,7,2,48,"Hooded Warbler",0.607402801513672,"20240524_070200-216852367.flac"
"699","67004","UF2-12",2024-05-24,7,2,51,"Hooded Warbler",0.98754346370697,"20240524_070200-216852367.flac"
"700","67004","UF2-12",2024-05-24,7,3,0,"Hooded Warbler",0.973935186862946,"20240524_070300-216852368.flac"
"701","67004","UF2-12",2024-05-24,7,3,3,"Hooded Warbler",0.21074204146862,"20240524_070300-216852368.flac"
"702","67004","UF2-12",2024-05-24,7,3,12,"Hooded Warbler",0.226960673928261,"20240524_070300-216852368.flac"
"703","67004","UF2-12",2024-05-24,7,3,21,"Hooded Warbler",0.177454069256783,"20240524_070300-216852368.flac"
"704","67004","UF2-12",2024-05-24,7,3,24,"Hooded Warbler",0.952424585819244,"20240524_070300-216852368.flac"
"705","67004","UF2-12",2024-05-24,7,3,33,"Hooded Warbler",0.985875070095062,"20240524_070300-216852368.flac"
