"","Species","confidence","ARU.ID","Date","start.min","start.sec","timestamp","True.Positive"
"86","Ruby-crowned Kinglet",0.573365569114685,"SMM02","20230606",25,0,1500,NA
"87","Ruby-crowned Kinglet",0.654309511184692,"SMM02","20230606",25,3,1503,NA
"88","Ruby-crowned Kinglet",0.418680846691132,"SMM02","20230606",29,18,1758,NA
"89","Ruby-crowned Kinglet",0.701217174530029,"SMM02","20230606",29,54,1794,NA
"90","Ruby-crowned Kinglet",0.910968005657196,"SMM02","20230606",30,21,1821,NA
"91","Ruby-crowned Kinglet",0.389758706092834,"SMM02","20230606",36,12,2172,NA
"92","Ruby-crowned Kinglet",0.543578445911407,"SMM02","20230606",39,36,2376,NA
"93","Ruby-crowned Kinglet",0.340143114328384,"SMM02","20230606",39,48,2388,NA
"94","Ruby-crowned Kinglet",0.76684182882309,"SMM02","20230606",41,33,2493,NA
"95","Ruby-crowned Kinglet",0.686307847499847,"SMM02","20230606",43,9,2589,NA
"96","Ruby-crowned Kinglet",0.367087602615356,"SMM02","20230606",51,21,3081,NA
"97","Ruby-crowned Kinglet",0.926264822483063,"SMM02","20230606",52,39,3159,NA
"98","Ruby-crowned Kinglet",0.445024192333221,"SMM02","20230606",52,48,3168,NA
"99","Ruby-crowned Kinglet",0.74933385848999,"SMM02","20230606",53,36,3216,NA
"100","Ruby-crowned Kinglet",0.842415452003479,"SMM02","20230606",53,45,3225,NA
"101","Ruby-crowned Kinglet",0.831591844558716,"SMM02","20230607",23,51,1431,NA
"102","Ruby-crowned Kinglet",0.368152469396591,"SMM02","20230608",30,24,1824,NA
"103","Ruby-crowned Kinglet",0.524529099464417,"SMM02","20230608",37,36,2256,NA
"104","Ruby-crowned Kinglet",0.569391131401062,"SMM02","20230608",48,15,2895,NA
"105","Ruby-crowned Kinglet",0.701955854892731,"SMM02","20230608",53,39,3219,NA
"106","Ruby-crowned Kinglet",0.737671196460724,"SMM02","20230609",30,36,1836,NA
"107","Ruby-crowned Kinglet",0.359184324741364,"SMM02","20230609",32,15,1935,NA
"108","Ruby-crowned Kinglet",0.718689024448395,"SMM02","20230609",35,24,2124,NA
"109","Ruby-crowned Kinglet",0.751518905162811,"SMM02","20230609",38,18,2298,NA
"110","Ruby-crowned Kinglet",0.799030005931854,"SMM02","20230609",39,3,2343,NA
"111","Ruby-crowned Kinglet",0.747252762317657,"SMM02","20230609",39,42,2382,NA
"112","Ruby-crowned Kinglet",0.392525255680084,"SMM02","20230609",40,18,2418,NA
"113","Ruby-crowned Kinglet",0.6958167552948,"SMM02","20230609",49,15,2955,NA
"114","Ruby-crowned Kinglet",0.374232083559036,"SMM02","20230609",50,51,3051,NA
"115","Ruby-crowned Kinglet",0.627365946769714,"SMM02","20230609",57,45,3465,NA
"116","Ruby-crowned Kinglet",0.346073299646378,"SMM02","20230610",35,30,2130,NA
"117","Ruby-crowned Kinglet",0.93965345621109,"SMM02","20230610",41,12,2472,NA
"118","Ruby-crowned Kinglet",0.390706151723862,"SMM02","20230610",41,51,2511,NA
"119","Ruby-crowned Kinglet",0.440251857042313,"SMM02","20230610",42,6,2526,NA
"120","Ruby-crowned Kinglet",0.897629618644714,"SMM02","20230610",42,30,2550,NA
"121","Ruby-crowned Kinglet",0.983367085456848,"SMM02","20230610",43,12,2592,NA
"122","Ruby-crowned Kinglet",0.486906707286835,"SMM02","20230610",43,15,2595,NA
"123","Ruby-crowned Kinglet",0.401152372360229,"SMM02","20230610",44,9,2649,NA
"124","Ruby-crowned Kinglet",0.313380539417267,"SMM02","20230610",44,24,2664,NA
"125","Ruby-crowned Kinglet",0.825849533081055,"SMM02","20230610",45,12,2712,NA
"126","Ruby-crowned Kinglet",0.853171706199646,"SMM02","20230611",47,12,2832,NA
"127","Ruby-crowned Kinglet",0.704659759998322,"SMM02","20230611",48,57,2937,NA
"128","Ruby-crowned Kinglet",0.322616845369339,"SMM02","20230611",52,6,3126,NA
"129","Ruby-crowned Kinglet",0.567840754985809,"SMM02","20230612",25,18,1518,NA
"130","Ruby-crowned Kinglet",0.419122666120529,"SMM02","20230612",26,15,1575,NA
"131","Ruby-crowned Kinglet",0.386086672544479,"SMM02","20230613",23,12,1392,NA
"132","Ruby-crowned Kinglet",0.462137758731842,"SMM02","20230613",30,57,1857,NA
"133","Ruby-crowned Kinglet",0.362951576709747,"SMM02","20230613",34,24,2064,NA
"134","Ruby-crowned Kinglet",0.594066679477692,"SMM02","20230614",31,42,1902,NA
"135","Ruby-crowned Kinglet",0.307524561882019,"SMM02","20230615",34,9,2049,NA
"136","Ruby-crowned Kinglet",0.530858993530273,"SMM02","20230615",39,24,2364,NA
"137","Ruby-crowned Kinglet",0.366729646921158,"SMM02","20230615",56,9,3369,NA
"138","Ruby-crowned Kinglet",0.402828067541122,"SMM02","20230618",44,33,2673,NA
"139","Ruby-crowned Kinglet",0.698273241519928,"SMM02","20230620",48,57,2937,NA
"140","Ruby-crowned Kinglet",0.654265463352203,"SMM02","20230621",22,45,1365,NA
"141","Ruby-crowned Kinglet",0.309873014688492,"SMM02","20230621",23,0,1380,NA
"142","Ruby-crowned Kinglet",0.382515102624893,"SMM02","20230621",40,15,2415,NA
"143","Ruby-crowned Kinglet",0.484254211187363,"SMM02","20230621",40,54,2454,NA
"144","Ruby-crowned Kinglet",0.941950261592865,"SMM02","20230621",41,3,2463,NA
"145","Ruby-crowned Kinglet",0.817365944385529,"SMM02","20230621",41,12,2472,NA
"146","Ruby-crowned Kinglet",0.936024248600006,"SMM02","20230621",41,30,2490,NA
"147","Ruby-crowned Kinglet",0.350991010665894,"SMM02","20230621",41,39,2499,NA
"148","Ruby-crowned Kinglet",0.565443217754364,"SMM02","20230621",41,48,2508,NA
"149","Ruby-crowned Kinglet",0.677250742912292,"SMM02","20230621",41,51,2511,NA
"150","Ruby-crowned Kinglet",0.903083086013794,"SMM02","20230621",42,0,2520,NA
"151","Ruby-crowned Kinglet",0.705228388309479,"SMM02","20230621",42,27,2547,NA
"152","Ruby-crowned Kinglet",0.907290041446686,"SMM02","20230621",47,15,2835,NA
"153","Ruby-crowned Kinglet",0.523737668991089,"SMM02","20230621",58,18,3498,NA
"154","Ruby-crowned Kinglet",0.320858269929886,"SMM02","20230622",22,33,1353,NA
"155","Ruby-crowned Kinglet",0.869083642959595,"SMM02","20230622",31,27,1887,NA
"156","Ruby-crowned Kinglet",0.605415225028992,"SMM02","20230622",34,36,2076,NA
"157","Ruby-crowned Kinglet",0.825122654438019,"SMM02","20230622",56,3,3363,NA
"158","Ruby-crowned Kinglet",0.599362432956696,"SMM02","20230623",40,45,2445,NA
"159","Ruby-crowned Kinglet",0.495727628469467,"SMM02","20230624",34,57,2097,NA
"160","Ruby-crowned Kinglet",0.526316523551941,"SMM02","20230624",39,12,2352,NA
"161","Ruby-crowned Kinglet",0.648029208183289,"SMM02","20230624",41,27,2487,NA
"162","Ruby-crowned Kinglet",0.724353671073914,"SMM02","20230624",55,18,3318,NA
"163","Ruby-crowned Kinglet",0.480242341756821,"SMM05","20230601",25,0,1500,NA
"164","Ruby-crowned Kinglet",0.33293628692627,"SMM05","20230602",32,18,1938,NA
"165","Ruby-crowned Kinglet",0.335174769163132,"SMM05","20230605",54,6,3246,NA
"166","Ruby-crowned Kinglet",0.349056839942932,"SMM07","20230622",53,39,3219,NA
"167","Ruby-crowned Kinglet",0.444506615400314,"SMM07","20230622",53,54,3234,NA
"168","Ruby-crowned Kinglet",0.356607675552368,"SMM07","20230622",55,42,3342,NA
"169","Ruby-crowned Kinglet",0.359576255083084,"SMM07","20230622",58,15,3495,NA
"170","Ruby-crowned Kinglet",0.456606268882751,"SMM07","20230624",57,36,3456,NA
"171","Ruby-crowned Kinglet",0.74674129486084,"SMM08","20230622",54,18,3258,NA
"172","Ruby-crowned Kinglet",0.605337738990784,"SMM11","20230602",19,12,1152,NA
"173","Ruby-crowned Kinglet",0.650743544101715,"SMM11","20230602",19,42,1182,NA
"174","Ruby-crowned Kinglet",0.72308760881424,"SMM11","20230604",23,15,1395,NA
"175","Ruby-crowned Kinglet",0.712189078330994,"SMM11","20230608",46,15,2775,NA
"176","Ruby-crowned Kinglet",0.725254118442535,"SMM11","20230608",49,21,2961,NA
"177","Ruby-crowned Kinglet",0.872560501098633,"SMM11","20230609",59,18,3558,NA
"178","Ruby-crowned Kinglet",0.658575057983398,"SMM11","20230609",59,48,3588,NA
"179","Ruby-crowned Kinglet",0.939107716083527,"SMM11","20230612",26,45,1605,NA
"180","Ruby-crowned Kinglet",0.432579159736633,"SMM11","20230612",54,30,3270,NA
"181","Ruby-crowned Kinglet",0.395822912454605,"SMM11","20230613",48,33,2913,NA
"182","Ruby-crowned Kinglet",0.611441254615784,"SMM11","20230613",52,9,3129,NA
"183","Ruby-crowned Kinglet",0.537288069725037,"SMM11","20230614",45,24,2724,NA
"184","Ruby-crowned Kinglet",0.510360777378082,"SMM11","20230614",48,39,2919,NA
"185","Ruby-crowned Kinglet",0.43134269118309,"SMM11","20230615",58,36,3516,NA
"186","Ruby-crowned Kinglet",0.462494760751724,"SMM11","20230616",34,12,2052,NA
