"","Hour","Minute","ARU.ID","ARU.Name","Date","File"
"1926",7,3,"67003","UF2-1",2024-05-29,"20240529_070300-216852810.flac"
"1927",7,4,"67003","UF2-1",2024-05-29,"20240529_070400-216852811.flac"
"1928",8,0,"67003","UF2-1",2024-05-29,"20240529_080000-216850302.flac"
"1929",8,1,"67003","UF2-1",2024-05-29,"20240529_080100-216850303.flac"
"1930",8,2,"67003","UF2-1",2024-05-29,"20240529_080200-216850304.flac"
"1931",8,3,"67003","UF2-1",2024-05-29,"20240529_080300-216850305.flac"
"1932",8,4,"67003","UF2-1",2024-05-29,"20240529_080400-216850306.flac"
"1933",6,0,"67003","UF2-1",2024-05-30,"20240530_060000-216850377.flac"
"1934",6,1,"67003","UF2-1",2024-05-30,"20240530_060100-216850378.flac"
"1935",6,2,"67003","UF2-1",2024-05-30,"20240530_060200-216850379.flac"
"1936",6,3,"67003","UF2-1",2024-05-30,"20240530_060300-216850380.flac"
"1937",6,4,"67003","UF2-1",2024-05-30,"20240530_060400-216850381.flac"
"1938",7,0,"67003","UF2-1",2024-05-30,"20240530_070000-216850277.flac"
"1939",7,1,"67003","UF2-1",2024-05-30,"20240530_070100-216850278.flac"
"1940",7,2,"67003","UF2-1",2024-05-30,"20240530_070200-216850279.flac"
"1941",7,3,"67003","UF2-1",2024-05-30,"20240530_070300-216850280.flac"
"1942",7,4,"67003","UF2-1",2024-05-30,"20240530_070400-216850281.flac"
"1943",8,0,"67003","UF2-1",2024-05-30,"20240530_080000-216850272.flac"
"1944",8,1,"67003","UF2-1",2024-05-30,"20240530_080100-216850273.flac"
"1945",8,2,"67003","UF2-1",2024-05-30,"20240530_080200-216850274.flac"
"1946",8,3,"67003","UF2-1",2024-05-30,"20240530_080300-216850275.flac"
"1947",8,4,"67003","UF2-1",2024-05-30,"20240530_080400-216850276.flac"
"1948",6,0,"67003","UF2-1",2024-05-31,"20240531_060000-216850257.flac"
"1949",6,1,"67003","UF2-1",2024-05-31,"20240531_060100-216850258.flac"
"1950",6,2,"67003","UF2-1",2024-05-31,"20240531_060200-216850259.flac"
"1951",6,3,"67003","UF2-1",2024-05-31,"20240531_060300-216850260.flac"
"1952",6,4,"67003","UF2-1",2024-05-31,"20240531_060400-216850261.flac"
"1953",7,0,"67003","UF2-1",2024-05-31,"20240531_070000-216850010.flac"
"1954",7,1,"67003","UF2-1",2024-05-31,"20240531_070100-216850011.flac"
"1955",7,2,"67003","UF2-1",2024-05-31,"20240531_070200-216850012.flac"
"1956",7,3,"67003","UF2-1",2024-05-31,"20240531_070300-216850013.flac"
"1957",7,4,"67003","UF2-1",2024-05-31,"20240531_070400-216850014.flac"
"1958",8,0,"67003","UF2-1",2024-05-31,"20240531_080000-216850357.flac"
"1959",8,1,"67003","UF2-1",2024-05-31,"20240531_080100-216850358.flac"
"1960",8,2,"67003","UF2-1",2024-05-31,"20240531_080200-216850359.flac"
"1961",8,3,"67003","UF2-1",2024-05-31,"20240531_080300-216850360.flac"
"1962",8,4,"67003","UF2-1",2024-05-31,"20240531_080400-216850361.flac"
"1963",6,0,"67003","UF2-1",2024-06-01,"20240601_060000-216850231.flac"
"1964",6,1,"67003","UF2-1",2024-06-01,"20240601_060100-216850232.flac"
"1965",6,2,"67003","UF2-1",2024-06-01,"20240601_060200-216850233.flac"
"1966",6,3,"67003","UF2-1",2024-06-01,"20240601_060300-216850234.flac"
"1967",6,4,"67003","UF2-1",2024-06-01,"20240601_060400-216850235.flac"
"1968",7,0,"67003","UF2-1",2024-06-01,"20240601_070000-216850297.flac"
"1969",7,1,"67003","UF2-1",2024-06-01,"20240601_070100-216850298.flac"
"1970",7,2,"67003","UF2-1",2024-06-01,"20240601_070200-216850299.flac"
"1971",7,3,"67003","UF2-1",2024-06-01,"20240601_070300-216850300.flac"
"1972",7,4,"67003","UF2-1",2024-06-01,"20240601_070400-216850301.flac"
"1973",8,0,"67003","UF2-1",2024-06-01,"20240601_080000-216850242.flac"
"1974",8,1,"67003","UF2-1",2024-06-01,"20240601_080100-216850243.flac"
"1975",8,2,"67003","UF2-1",2024-06-01,"20240601_080200-216850244.flac"
"1976",8,3,"67003","UF2-1",2024-06-01,"20240601_080300-216850245.flac"
"1977",8,4,"67003","UF2-1",2024-06-01,"20240601_080400-216850246.flac"
"1978",6,0,"67003","UF2-1",2024-06-02,"20240602_060000-216850307.flac"
"1979",6,1,"67003","UF2-1",2024-06-02,"20240602_060100-216850308.flac"
"1980",6,2,"67003","UF2-1",2024-06-02,"20240602_060200-216850309.flac"
"1981",6,3,"67003","UF2-1",2024-06-02,"20240602_060300-216850310.flac"
"1982",6,4,"67003","UF2-1",2024-06-02,"20240602_060400-216850311.flac"
"1983",7,0,"67003","UF2-1",2024-06-02,"20240602_070000-216850332.flac"
"1984",7,1,"67003","UF2-1",2024-06-02,"20240602_070100-216850333.flac"
"1985",7,2,"67003","UF2-1",2024-06-02,"20240602_070200-216850334.flac"
"1986",7,3,"67003","UF2-1",2024-06-02,"20240602_070300-216850335.flac"
"1987",7,4,"67003","UF2-1",2024-06-02,"20240602_070400-216850336.flac"
"1988",8,0,"67003","UF2-1",2024-06-02,"20240602_080000-216850061.flac"
"1989",8,1,"67003","UF2-1",2024-06-02,"20240602_080100-216850062.flac"
"1990",8,2,"67003","UF2-1",2024-06-02,"20240602_080200-216850063.flac"
"1991",8,3,"67003","UF2-1",2024-06-02,"20240602_080300-216850064.flac"
"1992",8,4,"67003","UF2-1",2024-06-02,"20240602_080400-216850065.flac"
"1993",6,0,"67003","UF2-1",2024-06-03,"20240603_060000-216850327.flac"
"1994",6,1,"67003","UF2-1",2024-06-03,"20240603_060100-216850328.flac"
"1995",6,2,"67003","UF2-1",2024-06-03,"20240603_060200-216850329.flac"
"1996",6,3,"67003","UF2-1",2024-06-03,"20240603_060300-216850330.flac"
"1997",6,4,"67003","UF2-1",2024-06-03,"20240603_060400-216850331.flac"
"1998",7,0,"67003","UF2-1",2024-06-03,"20240603_070000-216850292.flac"
"1999",7,1,"67003","UF2-1",2024-06-03,"20240603_070100-216850293.flac"
"2000",7,2,"67003","UF2-1",2024-06-03,"20240603_070200-216850294.flac"
"2001",7,2,"67003","UF2-1",2024-06-03,"20240603_070200-216850294.wav"
"2002",7,3,"67003","UF2-1",2024-06-03,"20240603_070300-216850295.flac"
"2003",7,4,"67003","UF2-1",2024-06-03,"20240603_070400-216850296.flac"
"2004",8,0,"67003","UF2-1",2024-06-03,"20240603_080000-216850201.flac"
"2005",8,1,"67003","UF2-1",2024-06-03,"20240603_080100-216850202.flac"
"2006",8,2,"67003","UF2-1",2024-06-03,"20240603_080200-216850203.flac"
"2007",8,3,"67003","UF2-1",2024-06-03,"20240603_080300-216850204.flac"
"2008",8,4,"67003","UF2-1",2024-06-03,"20240603_080400-216850205.flac"
"2009",6,0,"67003","UF2-1",2024-06-04,"20240604_060000-216850196.flac"
"2010",6,1,"67003","UF2-1",2024-06-04,"20240604_060100-216850197.flac"
"2011",6,2,"67003","UF2-1",2024-06-04,"20240604_060200-216850198.flac"
"2012",6,3,"67003","UF2-1",2024-06-04,"20240604_060300-216850199.flac"
"2013",6,4,"67003","UF2-1",2024-06-04,"20240604_060400-216850200.flac"
"2014",7,0,"67003","UF2-1",2024-06-04,"20240604_070000-216850287.flac"
"2015",7,1,"67003","UF2-1",2024-06-04,"20240604_070100-216850288.flac"
"2016",7,2,"67003","UF2-1",2024-06-04,"20240604_070200-216850289.flac"
"2017",7,3,"67003","UF2-1",2024-06-04,"20240604_070300-216850290.flac"
"2018",7,4,"67003","UF2-1",2024-06-04,"20240604_070400-216850291.flac"
"2019",8,0,"67003","UF2-1",2024-06-04,"20240604_080000-216850191.flac"
"2020",8,1,"67003","UF2-1",2024-06-04,"20240604_080100-216850192.flac"
"2021",8,2,"67003","UF2-1",2024-06-04,"20240604_080200-216850193.flac"
"2022",8,3,"67003","UF2-1",2024-06-04,"20240604_080300-216850194.flac"
"2023",8,3,"67003","UF2-1",2024-06-04,"20240604_080300-216850194.wav"
"2024",8,4,"67003","UF2-1",2024-06-04,"20240604_080400-216850195.flac"
"2025",6,0,"67003","UF2-1",2024-06-05,"20240605_060000-216850026.flac"
"2026",6,1,"67003","UF2-1",2024-06-05,"20240605_060100-216850027.flac"
"2027",6,2,"67003","UF2-1",2024-06-05,"20240605_060200-216850028.flac"
"2028",6,3,"67003","UF2-1",2024-06-05,"20240605_060300-216850029.flac"
"2029",6,4,"67003","UF2-1",2024-06-05,"20240605_060400-216850030.flac"
"2030",7,0,"67003","UF2-1",2024-06-05,"20240605_070000-216850247.flac"
"2031",7,1,"67003","UF2-1",2024-06-05,"20240605_070100-216850248.flac"
"2032",7,2,"67003","UF2-1",2024-06-05,"20240605_070200-216850249.flac"
"2033",7,3,"67003","UF2-1",2024-06-05,"20240605_070300-216850250.flac"
"2034",7,4,"67003","UF2-1",2024-06-05,"20240605_070400-216850251.flac"
"2035",7,4,"67003","UF2-1",2024-06-05,"20240605_070400-216850251.wav"
"2036",8,0,"67003","UF2-1",2024-06-05,"20240605_080000-216850161.flac"
"2037",8,1,"67003","UF2-1",2024-06-05,"20240605_080100-216850162.flac"
"2038",8,2,"67003","UF2-1",2024-06-05,"20240605_080200-216850163.flac"
"2039",8,3,"67003","UF2-1",2024-06-05,"20240605_080300-216850164.flac"
"2040",8,4,"67003","UF2-1",2024-06-05,"20240605_080400-216850165.flac"
"2041",8,4,"67003","UF2-1",2024-06-05,"20240605_080400-216850165.wav"
"2042",6,0,"67003","UF2-1",2024-06-06,"20240606_060000-216850156.flac"
"2043",6,1,"67003","UF2-1",2024-06-06,"20240606_060100-216850157.flac"
"2044",6,2,"67003","UF2-1",2024-06-06,"20240606_060200-216850158.flac"
"2045",6,3,"67003","UF2-1",2024-06-06,"20240606_060300-216850159.flac"
"2046",6,4,"67003","UF2-1",2024-06-06,"20240606_060400-216850160.flac"
"2047",7,0,"67003","UF2-1",2024-06-06,"20240606_070000-216850146.flac"
"2048",7,1,"67003","UF2-1",2024-06-06,"20240606_070100-216850147.flac"
"2049",7,2,"67003","UF2-1",2024-06-06,"20240606_070200-216850148.flac"
"2050",7,3,"67003","UF2-1",2024-06-06,"20240606_070300-216850149.flac"
"2051",7,4,"67003","UF2-1",2024-06-06,"20240606_070400-216850150.flac"
"2052",8,0,"67003","UF2-1",2024-06-06,"20240606_080000-216850141.flac"
"2053",8,1,"67003","UF2-1",2024-06-06,"20240606_080100-216850142.flac"
"2054",8,2,"67003","UF2-1",2024-06-06,"20240606_080200-216850143.flac"
"2055",8,3,"67003","UF2-1",2024-06-06,"20240606_080300-216850144.flac"
"2056",8,4,"67003","UF2-1",2024-06-06,"20240606_080400-216850145.flac"
"2057",6,0,"67003","UF2-1",2024-06-07,"20240607_060000-216850216.flac"
"2058",6,1,"67003","UF2-1",2024-06-07,"20240607_060100-216850217.flac"
"2059",6,2,"67003","UF2-1",2024-06-07,"20240607_060200-216850218.flac"
"2060",6,3,"67003","UF2-1",2024-06-07,"20240607_060300-216850219.flac"
"2061",6,4,"67003","UF2-1",2024-06-07,"20240607_060400-216850220.flac"
"2062",7,0,"67003","UF2-1",2024-06-07,"20240607_070000-216850126.flac"
"2063",7,1,"67003","UF2-1",2024-06-07,"20240607_070100-216850127.flac"
"2064",7,2,"67003","UF2-1",2024-06-07,"20240607_070200-216850128.flac"
"2065",7,3,"67003","UF2-1",2024-06-07,"20240607_070300-216850129.flac"
"2066",7,4,"67003","UF2-1",2024-06-07,"20240607_070400-216850130.flac"
"2067",8,0,"67003","UF2-1",2024-06-07,"20240607_080000-216850121.flac"
"2068",8,1,"67003","UF2-1",2024-06-07,"20240607_080100-216850122.flac"
"2069",8,2,"67003","UF2-1",2024-06-07,"20240607_080200-216850123.flac"
"2070",8,3,"67003","UF2-1",2024-06-07,"20240607_080300-216850124.flac"
"2071",8,4,"67003","UF2-1",2024-06-07,"20240607_080400-216850125.flac"
"2072",6,0,"67003","UF2-1",2024-06-08,"20240608_060000-216850211.flac"
"2073",6,1,"67003","UF2-1",2024-06-08,"20240608_060100-216850212.flac"
"2074",6,2,"67003","UF2-1",2024-06-08,"20240608_060200-216850213.flac"
"2075",6,3,"67003","UF2-1",2024-06-08,"20240608_060300-216850214.flac"
"2076",6,4,"67003","UF2-1",2024-06-08,"20240608_060400-216850215.flac"
"2077",7,0,"67003","UF2-1",2024-06-08,"20240608_070000-216850106.flac"
"2078",7,1,"67003","UF2-1",2024-06-08,"20240608_070100-216850107.flac"
"2079",7,2,"67003","UF2-1",2024-06-08,"20240608_070200-216850108.flac"
"2080",7,3,"67003","UF2-1",2024-06-08,"20240608_070300-216850109.flac"
"2081",7,4,"67003","UF2-1",2024-06-08,"20240608_070400-216850110.flac"
"2082",8,0,"67003","UF2-1",2024-06-08,"20240608_080000-216850186.flac"
"2083",8,1,"67003","UF2-1",2024-06-08,"20240608_080100-216850187.flac"
"2084",8,2,"67003","UF2-1",2024-06-08,"20240608_080200-216850188.flac"
"2085",8,3,"67003","UF2-1",2024-06-08,"20240608_080300-216850189.flac"
"2086",8,4,"67003","UF2-1",2024-06-08,"20240608_080400-216850190.flac"
"2087",6,0,"67003","UF2-1",2024-06-09,"20240609_060000-216850206.flac"
"2088",6,1,"67003","UF2-1",2024-06-09,"20240609_060100-216850207.flac"
"2089",6,2,"67003","UF2-1",2024-06-09,"20240609_060200-216850208.flac"
"2090",6,3,"67003","UF2-1",2024-06-09,"20240609_060300-216850209.flac"
"2091",6,4,"67003","UF2-1",2024-06-09,"20240609_060400-216850210.flac"
"2092",7,0,"67003","UF2-1",2024-06-09,"20240609_070000-216850171.flac"
"2093",7,1,"67003","UF2-1",2024-06-09,"20240609_070100-216850172.flac"
"2094",7,2,"67003","UF2-1",2024-06-09,"20240609_070200-216850173.flac"
"2095",7,3,"67003","UF2-1",2024-06-09,"20240609_070300-216850174.flac"
"2096",7,4,"67003","UF2-1",2024-06-09,"20240609_070400-216850175.flac"
"2097",8,0,"67003","UF2-1",2024-06-09,"20240609_080000-216850131.flac"
"2098",8,1,"67003","UF2-1",2024-06-09,"20240609_080100-216850132.flac"
"2099",8,2,"67003","UF2-1",2024-06-09,"20240609_080200-216850133.flac"
"2100",8,3,"67003","UF2-1",2024-06-09,"20240609_080300-216850134.flac"
"2101",8,4,"67003","UF2-1",2024-06-09,"20240609_080400-216850135.flac"
"2102",6,0,"67003","UF2-1",2024-06-10,"20240610_060000-216850096.flac"
"2103",6,1,"67003","UF2-1",2024-06-10,"20240610_060100-216850097.flac"
"2104",6,2,"67003","UF2-1",2024-06-10,"20240610_060200-216850098.flac"
"2105",6,3,"67003","UF2-1",2024-06-10,"20240610_060300-216850099.flac"
"2106",6,4,"67003","UF2-1",2024-06-10,"20240610_060400-216850100.flac"
"2107",7,0,"67003","UF2-1",2024-06-10,"20240610_070000-216850116.flac"
"2108",7,1,"67003","UF2-1",2024-06-10,"20240610_070100-216850117.flac"
"2109",7,2,"67003","UF2-1",2024-06-10,"20240610_070200-216850118.flac"
"2110",7,3,"67003","UF2-1",2024-06-10,"20240610_070300-216850119.flac"
"2111",7,4,"67003","UF2-1",2024-06-10,"20240610_070400-216850120.flac"
"2112",8,0,"67003","UF2-1",2024-06-10,"20240610_080000-216850166.flac"
"2113",8,1,"67003","UF2-1",2024-06-10,"20240610_080100-216850167.flac"
"2114",8,2,"67003","UF2-1",2024-06-10,"20240610_080200-216850168.flac"
"2115",8,3,"67003","UF2-1",2024-06-10,"20240610_080300-216850169.flac"
"2116",8,4,"67003","UF2-1",2024-06-10,"20240610_080400-216850170.flac"
"2117",6,0,"67003","UF2-1",2024-06-11,"20240611_060000-216850081.flac"
"2118",6,1,"67003","UF2-1",2024-06-11,"20240611_060100-216850082.flac"
"2119",6,2,"67003","UF2-1",2024-06-11,"20240611_060200-216850083.flac"
"2120",6,3,"67003","UF2-1",2024-06-11,"20240611_060300-216850084.flac"
"2121",6,4,"67003","UF2-1",2024-06-11,"20240611_060400-216850085.flac"
"2122",7,0,"67003","UF2-1",2024-06-11,"20240611_070000-216850066.flac"
"2123",7,1,"67003","UF2-1",2024-06-11,"20240611_070100-216850067.flac"
"2124",7,2,"67003","UF2-1",2024-06-11,"20240611_070200-216850068.flac"
"2125",7,3,"67003","UF2-1",2024-06-11,"20240611_070300-216850069.flac"
"2126",7,4,"67003","UF2-1",2024-06-11,"20240611_070400-216850070.flac"
"2127",8,0,"67003","UF2-1",2024-06-11,"20240611_080000-216850151.flac"
"2128",8,1,"67003","UF2-1",2024-06-11,"20240611_080100-216850152.flac"
"2129",8,2,"67003","UF2-1",2024-06-11,"20240611_080200-216850153.flac"
"2130",8,3,"67003","UF2-1",2024-06-11,"20240611_080300-216850154.flac"
"2131",8,4,"67003","UF2-1",2024-06-11,"20240611_080400-216850155.flac"
"2132",6,0,"67003","UF2-1",2024-06-12,"20240612_060000-216850071.flac"
"2133",6,1,"67003","UF2-1",2024-06-12,"20240612_060100-216850072.flac"
"2134",6,2,"67003","UF2-1",2024-06-12,"20240612_060200-216850073.flac"
"2135",6,3,"67003","UF2-1",2024-06-12,"20240612_060300-216850074.flac"
"2136",6,4,"67003","UF2-1",2024-06-12,"20240612_060400-216850075.flac"
"2137",7,0,"67003","UF2-1",2024-06-12,"20240612_070000-216850051.flac"
"2138",7,1,"67003","UF2-1",2024-06-12,"20240612_070100-216850052.flac"
"2139",7,2,"67003","UF2-1",2024-06-12,"20240612_070200-216850053.flac"
"2140",7,3,"67003","UF2-1",2024-06-12,"20240612_070300-216850054.flac"
"2141",7,4,"67003","UF2-1",2024-06-12,"20240612_070400-216850055.flac"
"2142",8,0,"67003","UF2-1",2024-06-12,"20240612_080000-216850041.flac"
"2143",8,1,"67003","UF2-1",2024-06-12,"20240612_080100-216850042.flac"
"2144",8,2,"67003","UF2-1",2024-06-12,"20240612_080200-216850043.flac"
"2145",8,3,"67003","UF2-1",2024-06-12,"20240612_080300-216850044.flac"
"2146",8,4,"67003","UF2-1",2024-06-12,"20240612_080400-216850045.flac"
"2147",6,0,"67003","UF2-1",2024-06-13,"20240613_060000-216850036.flac"
"2148",6,1,"67003","UF2-1",2024-06-13,"20240613_060100-216850037.flac"
"2149",6,2,"67003","UF2-1",2024-06-13,"20240613_060200-216850038.flac"
"2150",6,3,"67003","UF2-1",2024-06-13,"20240613_060300-216850039.flac"
"2151",6,4,"67003","UF2-1",2024-06-13,"20240613_060400-216850040.flac"
"2152",7,0,"67003","UF2-1",2024-06-13,"20240613_070000-216850111.flac"
"2153",7,1,"67003","UF2-1",2024-06-13,"20240613_070100-216850112.flac"
"2154",7,2,"67003","UF2-1",2024-06-13,"20240613_070200-216850113.flac"
"2155",7,3,"67003","UF2-1",2024-06-13,"20240613_070300-216850114.flac"
"2156",7,4,"67003","UF2-1",2024-06-13,"20240613_070400-216850115.flac"
"2157",8,0,"67003","UF2-1",2024-06-13,"20240613_080000-216850031.flac"
"2158",8,1,"67003","UF2-1",2024-06-13,"20240613_080100-216850032.flac"
"2159",8,2,"67003","UF2-1",2024-06-13,"20240613_080200-216850033.flac"
"2160",8,3,"67003","UF2-1",2024-06-13,"20240613_080300-216850034.flac"
"2161",8,4,"67003","UF2-1",2024-06-13,"20240613_080400-216850035.flac"
"2162",6,0,"67004","UF2-12",2024-05-17,"20240517_060000-216852788.flac"
"2163",6,1,"67004","UF2-12",2024-05-17,"20240517_060100-216852789.flac"
"2164",6,2,"67004","UF2-12",2024-05-17,"20240517_060200-216852790.flac"
"2165",6,3,"67004","UF2-12",2024-05-17,"20240517_060300-216852791.flac"
"2166",6,4,"67004","UF2-12",2024-05-17,"20240517_060400-216852792.flac"
"2167",7,0,"67004","UF2-12",2024-05-17,"20240517_070000-216852431.flac"
"2168",7,0,"67004","UF2-12",2024-05-17,"20240517_070000-216852431.wav"
"2169",7,1,"67004","UF2-12",2024-05-17,"20240517_070100-216852432.flac"
"2170",7,1,"67004","UF2-12",2024-05-17,"20240517_070100-216852432.wav"
"2171",7,2,"67004","UF2-12",2024-05-17,"20240517_070200-216852433.flac"
"2172",7,3,"67004","UF2-12",2024-05-17,"20240517_070300-216852434.flac"
"2173",7,4,"67004","UF2-12",2024-05-17,"20240517_070400-216852435.flac"
"2174",8,0,"67004","UF2-12",2024-05-17,"20240517_080000-216852632.flac"
"2175",8,1,"67004","UF2-12",2024-05-17,"20240517_080100-216852633.flac"
"2176",8,2,"67004","UF2-12",2024-05-17,"20240517_080200-216852634.flac"
"2177",8,3,"67004","UF2-12",2024-05-17,"20240517_080300-216852635.flac"
"2178",8,4,"67004","UF2-12",2024-05-17,"20240517_080400-216852636.flac"
"2179",6,0,"67004","UF2-12",2024-05-18,"20240518_060000-216852752.flac"
"2180",6,1,"67004","UF2-12",2024-05-18,"20240518_060100-216852753.flac"
"2181",6,2,"67004","UF2-12",2024-05-18,"20240518_060200-216852754.flac"
"2182",6,3,"67004","UF2-12",2024-05-18,"20240518_060300-216852755.flac"
"2183",6,4,"67004","UF2-12",2024-05-18,"20240518_060400-216852756.flac"
"2184",7,0,"67004","UF2-12",2024-05-18,"20240518_070000-216852340.flac"
"2185",7,1,"67004","UF2-12",2024-05-18,"20240518_070100-216852341.flac"
"2186",7,2,"67004","UF2-12",2024-05-18,"20240518_070200-216852342.flac"
"2187",7,3,"67004","UF2-12",2024-05-18,"20240518_070300-216852343.flac"
"2188",7,4,"67004","UF2-12",2024-05-18,"20240518_070400-216852344.flac"
"2189",8,0,"67004","UF2-12",2024-05-18,"20240518_080000-216852737.flac"
"2190",8,1,"67004","UF2-12",2024-05-18,"20240518_080100-216852738.flac"
"2191",8,2,"67004","UF2-12",2024-05-18,"20240518_080200-216852739.flac"
"2192",8,3,"67004","UF2-12",2024-05-18,"20240518_080300-216852740.flac"
"2193",8,4,"67004","UF2-12",2024-05-18,"20240518_080400-216852741.flac"
"2194",6,0,"67004","UF2-12",2024-05-19,"20240519_060000-216852732.flac"
"2195",6,1,"67004","UF2-12",2024-05-19,"20240519_060100-216852733.flac"
"2196",6,2,"67004","UF2-12",2024-05-19,"20240519_060200-216852734.flac"
"2197",6,3,"67004","UF2-12",2024-05-19,"20240519_060300-216852735.flac"
"2198",6,4,"67004","UF2-12",2024-05-19,"20240519_060400-216852736.flac"
"2199",7,0,"67004","UF2-12",2024-05-19,"20240519_070000-216852687.flac"
"2200",7,1,"67004","UF2-12",2024-05-19,"20240519_070100-216852688.flac"
"2201",7,2,"67004","UF2-12",2024-05-19,"20240519_070200-216852689.flac"
"2202",7,3,"67004","UF2-12",2024-05-19,"20240519_070300-216852690.flac"
"2203",7,3,"67004","UF2-12",2024-05-19,"20240519_070300-216852690.wav"
"2204",7,4,"67004","UF2-12",2024-05-19,"20240519_070400-216852691.flac"
"2205",8,0,"67004","UF2-12",2024-05-19,"20240519_080000-216852783.flac"
"2206",8,1,"67004","UF2-12",2024-05-19,"20240519_080100-216852784.flac"
"2207",8,2,"67004","UF2-12",2024-05-19,"20240519_080200-216852785.flac"
"2208",8,3,"67004","UF2-12",2024-05-19,"20240519_080300-216852786.flac"
"2209",8,4,"67004","UF2-12",2024-05-19,"20240519_080400-216852787.flac"
"2210",6,0,"67004","UF2-12",2024-05-20,"20240520_060000-216852677.flac"
"2211",6,1,"67004","UF2-12",2024-05-20,"20240520_060100-216852678.flac"
"2212",6,2,"67004","UF2-12",2024-05-20,"20240520_060200-216852679.flac"
"2213",6,3,"67004","UF2-12",2024-05-20,"20240520_060300-216852680.flac"
"2214",6,4,"67004","UF2-12",2024-05-20,"20240520_060400-216852681.flac"
"2215",7,0,"67004","UF2-12",2024-05-20,"20240520_070000-216852622.flac"
"2216",7,1,"67004","UF2-12",2024-05-20,"20240520_070100-216852623.flac"
"2217",7,2,"67004","UF2-12",2024-05-20,"20240520_070200-216852624.flac"
"2218",7,3,"67004","UF2-12",2024-05-20,"20240520_070300-216852625.flac"
"2219",7,4,"67004","UF2-12",2024-05-20,"20240520_070400-216852626.flac"
"2220",8,0,"67004","UF2-12",2024-05-20,"20240520_080000-216852582.flac"
"2221",8,1,"67004","UF2-12",2024-05-20,"20240520_080100-216852583.flac"
"2222",8,2,"67004","UF2-12",2024-05-20,"20240520_080200-216852584.flac"
"2223",8,2,"67004","UF2-12",2024-05-20,"20240520_080200-216852584.wav"
"2224",8,3,"67004","UF2-12",2024-05-20,"20240520_080300-216852585.flac"
"2225",8,4,"67004","UF2-12",2024-05-20,"20240520_080400-216852586.flac"
"2226",6,0,"67004","UF2-12",2024-05-21,"20240521_060000-216852712.flac"
"2227",6,1,"67004","UF2-12",2024-05-21,"20240521_060100-216852713.flac"
"2228",6,2,"67004","UF2-12",2024-05-21,"20240521_060200-216852714.flac"
"2229",6,3,"67004","UF2-12",2024-05-21,"20240521_060300-216852715.flac"
"2230",6,4,"67004","UF2-12",2024-05-21,"20240521_060400-216852716.flac"
"2231",7,0,"67004","UF2-12",2024-05-21,"20240521_070000-216852396.flac"
"2232",7,1,"67004","UF2-12",2024-05-21,"20240521_070100-216852397.flac"
"2233",7,2,"67004","UF2-12",2024-05-21,"20240521_070200-216852398.flac"
"2234",7,3,"67004","UF2-12",2024-05-21,"20240521_070300-216852399.flac"
"2235",7,4,"67004","UF2-12",2024-05-21,"20240521_070400-216852400.flac"
"2236",8,0,"67004","UF2-12",2024-05-21,"20240521_080000-216852416.flac"
"2237",8,1,"67004","UF2-12",2024-05-21,"20240521_080100-216852417.flac"
"2238",8,2,"67004","UF2-12",2024-05-21,"20240521_080200-216852418.flac"
"2239",8,3,"67004","UF2-12",2024-05-21,"20240521_080300-216852419.flac"
"2240",8,4,"67004","UF2-12",2024-05-21,"20240521_080400-216852420.flac"
"2241",6,0,"67004","UF2-12",2024-05-22,"20240522_060000-216852702.flac"
"2242",6,1,"67004","UF2-12",2024-05-22,"20240522_060100-216852703.flac"
"2243",6,2,"67004","UF2-12",2024-05-22,"20240522_060200-216852704.flac"
"2244",6,3,"67004","UF2-12",2024-05-22,"20240522_060300-216852705.flac"
"2245",6,4,"67004","UF2-12",2024-05-22,"20240522_060400-216852706.flac"
"2246",7,0,"67004","UF2-12",2024-05-22,"20240522_070000-216852329.flac"
"2247",7,1,"67004","UF2-12",2024-05-22,"20240522_070100-216852330.flac"
"2248",7,2,"67004","UF2-12",2024-05-22,"20240522_070200-216852331.flac"
"2249",7,3,"67004","UF2-12",2024-05-22,"20240522_070300-216852332.flac"
"2250",7,4,"67004","UF2-12",2024-05-22,"20240522_070400-216852333.flac"
"2251",8,0,"67004","UF2-12",2024-05-22,"20240522_080000-216852391.flac"
"2252",8,1,"67004","UF2-12",2024-05-22,"20240522_080100-216852392.flac"
"2253",8,2,"67004","UF2-12",2024-05-22,"20240522_080200-216852393.flac"
"2254",8,3,"67004","UF2-12",2024-05-22,"20240522_080300-216852394.flac"
"2255",8,4,"67004","UF2-12",2024-05-22,"20240522_080400-216852395.flac"
"2256",6,0,"67004","UF2-12",2024-05-23,"20240523_060000-216852767.flac"
"2257",6,1,"67004","UF2-12",2024-05-23,"20240523_060100-216852768.flac"
"2258",6,2,"67004","UF2-12",2024-05-23,"20240523_060200-216852769.flac"
"2259",6,3,"67004","UF2-12",2024-05-23,"20240523_060300-216852770.flac"
"2260",6,4,"67004","UF2-12",2024-05-23,"20240523_060400-216852771.flac"
"2261",7,0,"67004","UF2-12",2024-05-23,"20240523_070000-216852386.flac"
"2262",7,1,"67004","UF2-12",2024-05-23,"20240523_070100-216852387.flac"
"2263",7,2,"67004","UF2-12",2024-05-23,"20240523_070200-216852388.flac"
"2264",7,3,"67004","UF2-12",2024-05-23,"20240523_070300-216852389.flac"
"2265",7,4,"67004","UF2-12",2024-05-23,"20240523_070400-216852390.flac"
